doi,abstract,label
10.18778/1733-8077.5.3.03,this pper is simple ccount of my techg experience im of which is to nswer question: “how cn we successfully tech terctionism lbelg ory grounded ory nd or bses relted to qulittive methods with ctive prticiption of students?” through exmples of workg chicgo trdition french workg with pierre bourdieu nd or exmples from mericn i show tht work is group ctivity it is rgued this pper tht to mke thkg understndble to students techers my do well to contextulize key orists ir nrrtive/biogrphicl context students lern tht re not mgics or dividuls who produce ttrctive ories rr y work collbortion with or humns to knowledge moreoever i demonstrte tht contributions re often strongly relted to nd fluenced by ir broder life context,sociology
10.1177/00113921241307959,vlues nd morlity re key concepts hve been usg to emphsize normtive dimension of behvior sce very dwn of our disciple yet while one cn fd two modern trditions of reserch concentrted round concepts of vlues nd morlity strict reltions between m re rrely explicitly ddressed this rticle we im to nlyze concepts of vlues nd morlity s used ory nd reserch specifyg core mengs nd contexts which employ eir of m bsed on this we propose four nlyticl optics – empiricl vs oreticl emphsis morl vs non-morl vlues bottom-up vs top-down pproch relism vs reltivism – tht help clrify crucil fetures of two strnds comprison to ech or while suggestg wys by which y my furr complement ech or,sociology
10.26425/2658-347x-2019-1-10-16,of nd knowledge nmely: understndg nd studyg phenomenon of humn life its biologicl vitl formtionl nd spects hs been reveled regulrity of trnsformtion of nthropocentrism under fluence of development of science nd technology of concept of post-humnism hs been substntited exmples of mn-mde dissters use of wepons of mss destruction s fcts tht hd significnt impct on development of mnkd hve been dduced conditions for of object-oriented nd of thgs hve been shown some scientific pproches hve been disclosed with frmework of this concept of grhm hrmn brun ltour nd his followers seprtely methodologicl pproches of ctor-network ory hve been disclosed m one hs been highlighted seprtely methodologicl foundtions of cognition of world of thgs hve been described with frmework of object-oriented relted to rejection of opposg pirs of concepts nd nture” “truth is non-truth” “structure nd process” nd ors connection of this ory with of trnsltion hs been shown chrcteristic of problems of development of scientific nd methodologicl bse of digitl context of chngg content of reltions “mn – mche” on exmple of formtion nd communiction network ternet hs been given mong m hve been llocted problems of delegtion to digitl technologies more nd more powers solvg complex problems globl centrliztion of digitl resources mngement of virtul ctors of terction uthor reduces specific exmples of use of ctor-network ory to terpret processes nd phenomen of terction between users of ternet resources with dividul components of ternet seprtely promisg res of reserch this re relted to phenomen of ternet of thgs nd hve been highlighted,sociology
10.1093/obo/9780199756384-0202,is multilgul collection of reserch methodologies with distct objects dissimilr nd differg pots of orig brodly vestigte reltionship between context nd lnguge structure or use on ssumption tht spects of structure nd use require reference to context for ir description nd explntion prctice cn refer to three thgs seprtely or combtion: n ct or ction of lnguge use tht requires mimlly two people for its performnce or one person ctg s two; lnguge use tht is connected to identity or identities be y chieved or ttributed of speker or spekers; nd/or lnguge use tht is volved expression of ideology usg se three types of fcts we my sk how reserchers fd nlysis of structure nd use we suggest here tht use three fundmentl pproches ech volves positiong of with respect to lguistic or lguistic with respect to se pproches re: constrt pproch: one my fd s extr-lguistic constrts or conditions on use of competg forms dexiclity pproch: one my fd s dexed by structures/forms codes (styles dilects lnguges) or cts discursive construction pproch: one my fd explicit nd ferrble detils of collbortive sequentil discursive construction becuse dexicl nd discursive construction pproches overlp we will present selected redgs two brod ctegories first we will focus on reserch vritionist which most ptly illustrtes constrt pproch however vritionist work dexicl pproch lso ppers with reserch to mengs of vrition turn we will review key publictions formed discourse nlysis which furr illustrte both dexicl nd discursive construction pproches,sociology
10.1093/obo/9780199756384-0082,fscism domted politics nd s nd s nd resulted one of world’s most destructive wrs enormity of sufferg hs led to n terest fscism nd its origs with hope tht understndg wht it is nd why it occurred will prevent it from hppeng g study of fscism is historicl terdisciplry nd comprtive key feture of scholrship is debte bout fscism’s defition becuse it ws world’s first fscist regime some clim tht chrcteristics of itl fscism under mussoli should form bsis for defition or tht itl fscism is only stnce of fscism ors rgue tht politicl ideologies nd groups tht mrked first hlf of th century hd number of fetures common nd tht lthough fscism plyed out differently ntionl contexts defition is possible recent scholrship pots to consensus fvor of defition fscism promised solution to divisions nd decy wrought by liberl democrcy nd communism through mss mobiliztion ntionl clensg nd ntionl rebirth roger griff sid fscism ws populist ultrntionlism” (griffpcited under defitions) wher fscism mnifests s n tellectul current movement politicl prty or regime lso figures its defition becuse fscism’s form ffects wht it cn do some comprtive reserch focuses on differences between fscism nd or uthoritr conservtive or right-wg groups s well s reltions between fscists nd se groups sce rebirth tht fscism promises usully entils controllg biologicl nd culturl reproduction women’s roles fscist ideology nd regimes hve been subject of recent studies scholrs hve lso likened fscism to religion for its relce on myths symbols rituls nd commemortion both ideology nd prctice nd hve studied fscism s n exmple of totlitrism often comprison to communist russi debtes bout defition of fscism re extricbly lked to ories of its some scholrs expl fscism’s origs by lookg t tellectul culturl politicl or economic fctors ors clim tht only wy to understnd why fscism occurred is to study its leders nd ir tentions (eg dolf hitler) nd its members voters nd supporters defition of fscism nd its orgniztionl form lso ffect which countries re studied wher for cse or comprtive nlysis itly nd germny hve received most ttention but mny or countries re subject of quiry too some scholrs hve exmed dozens of countries n effort to clssify m s fscist or orwise scope of fscist studies expnds s new sights emerge s more disciples become volved s new methods of quiry re developed nd s new sources of dt become vilble such s rchives russi estern europe fter fll of soviet union nd vticn flly mny scholrs re preoccupied by possibility of fscism’s return tody’s fr right countries ll over world se re studies for which questions bout defition nd origs re lso importnt but perhps more pressg re concerns bout ctivities of se groups nd wher y pose thret to democrcy nd if so how to cont m,sociology
10.1093/oso/9780199489374.003.0002,this section provides detiled ccount of gupt’s life durg nd fter his phd on urbn migrtion metropolis of mumbi nd its impct settg-off right-wg movement shiv sen t jnu gupt discusses his journey from beg phd scholr of movement studies t jnu studyg shiv sen to beg professor cnd (west) hedg busess ethics division t kpmg nd writg journl rticles for populr newsppers this section gupt reflects on how se experiences fluenced his philosophy nd choices nd how his philosophy ffected his decisions he lso tlks bout his experience of dog busess with ds gupt closes this section with discussion bout time when he terviewed levi struss nd lso tlks bout contrst between ideologies of struss nd pierre bourdieu,sociology
10.1177/1749975508091035,french nthlie heich hs crried out novtive nlyses of field of rt sce s while she is mjor figure french most of her books re s yet not trnslted to english rticle seeks to communicte m contours of heichs ides to n nglophone udience by outlg nture of her most importnt works concerned with modern nd contemporry rt prticulrly concentrtg on her most recent publictions heichs dvoccy of descriptive terprettive of rt — s opposed to `criticl mnner of bourdieu — is depicted nd considered rticle lso trces out her growg orienttion towrds development of ` of vlues,sociology
10.1093/obo/9780199756384-0260,historic preservtion is n ide nd prctice n cdemic disciple nd field of politicl nd culturl ction for scientists criticl pproch to historic preservtion mens to terrogte underlyg ssumptions bout history community nd culture tht drive preservtion contests s well s outcomes: how plces re mde brnded nd chnged s result of historic preservtion number of key questions cn be rised bout ny given preservtion effort: wht kds of clims re beg mde when mnemonic ctivists declre buildg or neighborhood to be “historic”? whose vision of history is beg wielded when monuments nd or spces of consecrtion re lid down urbn fbric? wht re culturl frmes tht re mobilized to construct such lndscpes s “historic” versus those re simply “historicl”? wht re debtes tht ensnre ll kds of ctors—urbn plnners nd histors community ctivists nd politics— decisions bout which historicl lndscpes to conserve nd which to leve s unprotected commodities? lstly wht re sptil scles where preservtion nd memoriliztion re encted contested nd mterilized? this entry considers historic preservtion from se mny ngles presentg reders with criticl overview of topic nd risg questions nd presentg importnt redgs for furr considertion,sociology
10.1093/obo/9780199756384-0072,food studies s distct field with hs seen extensive terest nd growth previously studies of food production nd consumption typiclly fell under purview of reserch on helth grr studies development griculturl economy or nthropology rurl nd nturl resource especilly hve long emphsized mngement nd impcts of food production systems ir work clssicl tomes food ws typiclly mentioned s n exmple of clssifiction or of problems rr thn distct object of study sce s ttention to how food strengns ties; mrks nd culturl differences; nd is tegrted to orgniztionl forms rngg from households to empires hs grown erly-st-century terest food by both reserchers nd lrger public follows heightened wreness of globl chrcter of mrkets nd politics concerns with helth nd sfety nd wys cookg nd dg out hve become fodder for medi spectcle tody of food disply considerble diversity ir oreticl pproches reserch methods nd empiricl foci drw upon both clssic nd contemporry orists to study food’s production distribution nd consumption s well s how food nd etg re tegrted to stitutions systems nd networks topiclly contribute to reserch on equlity nd strtifiction culture fmily mrkets politics nd power identity sttus movements migrtion lbor nd work helth environment nd globliztion work on food lte th nd erly st centuries is chrcterized by two overlppg threds: food systems (derived prt from scholrship on griculturl production nd pplied extension s well s environmentl developmentl nd rurl ) nd food politics identity nd culture (which revels nthropologicl nd culturl-historicl undertones) both re nested emergg terdisciplry reserch field of food studies which hs ged greter stitutionl footholds t universities europe nd ustrli thn united sttes nd cnd (but this my be chngg) workg cross two threds exme issues of food nd equlity trde lbor power cpitl culture nd technologicl novtion this rticle mps out science reserch nd orizg on wht we et how we produce nd procure food who benefits with whom we et wht we thk bout food nd how food fits with contemporry life,sociology
10.1093/obo/9780199756384-0075,rudimentry defition of consumption emphsizes purchse nd use of goods or services notg tht pot of expenditure on such items nd stnt of ir usge constitute ct of consumption this understndg of consumption reflects utilitr economic pproch to consumption tht should be seen s strtg pot sce rnge of oreticl nd empiricl novtions with field of consumption studies—which exists with s well s hvg disciplry expressions with nthropology history geogrphy busess nd mrketg studies—hs estblished n understndg of consumption s complex widespred process “ of consumption” by col cmpbell dniel miller ed cknowledgg consumption: review of new studies (london: routledge ) dds number of or stges to this bsic defition of consumption cmpbell sttes tht consumption volves not just purchsg or usg good or service but lso selectg it mtg it possibly repirg it nd ultimtely disposg of it some wy with ech of se stges re re number of complex subprocesses tht consumption studies scholrs hve cresgly pid ttention to for exmple selection of goods is sometimes undertken lrgely subconsciously or utomticlly but lso bsed upon vrious norms culturl lerng emotionl fctors prejudices fcets of identity tste or style likewise disposg of good my men literlly throwg it wy or it my men resellg it dontg it or pssg it on to ors cmpbell’s defition usefully shows how consumption is process over time tht fuses prcticl emotionl mteril nd economic fctors rr thn merely moment when person pys for somethg over counter mny wys this broder understndg of consumption pots to rnge of novtions with field tht hve occurred lst few decdes which turn direct us to broder chnges ptterns of quiry questions of lbor dustry production units legl nd economic stitutions technology nd clss were core stuff of quiry through much of th century mstrem consumption ws for most of disciple’s history simply not relevnt nlytic ctegory which expls why for much of ’s history consumption ws understood through ories of cpitlist production however lst few decdes reserchers hve cresgly situted prctices of consumption nd consumerist ethic s centrl for understndg broder nd culturl chnge impctg on wy hve conceptulized such diverse res of chnge s culturl nd economic equlity urbn nd sptil development identity nd selfhood reltions nd performtivity medi nd dvertisg,sociology
10.1093/obo/9780199756384-0036,epistemology is brnch of philosophy concerned with study of knowledge with knowledge trditionlly defed s justified true belief clssicl epistemology set up dulism between md nd mteril relity externl to md problem to solve n becme tht of explg how ides md could be known to mirror objects outside md for rtionlist trdition solution to this problem ly rgug tht md hd priori ides meng ides tht existed dependently of experience for empiricist trdition solution to this problem ly rgug tht md hd posteriori ides meng ides stemmg from experience or more precisely sense dt puts lterntive positions could dhere to some form of idelism or skepticism with idelism relity becomes defed terms of our ides of it nd with skepticism it is held tht knowledge cnnot be tted becuse we cn never know if our ides mirror objects outside our mds lter philosophicl ttention turned from issue of discussg wher or not ides md could mirror objects outside md to lnguge debtes n ensued bout wher truth ws mtter of correspondence between sttement nd fct philosophers concerned with scientific knowledge ddressed issue of wht method defed science for mny re could be of error but not of knowledge wht this ment ws tht while ppliction of scientific method would expl production of truth error could be expled by fctors” distortg this process exmples of fctors could be religious or politicl commitments epistemology is not clerly defed topic sted re re brod rnge of issues which my be summrized with followg questions: should seek scientific knowledge nd if so how is science to be defed? cn qulittive reserch give explntory knowledge of reltions of cuse nd effect s well s quntittive reserch? should reject ny ttempt to expl reltions of cuse nd effect on bsis tht relity does not hve lw-like phenomen order to understnd shred mengs of how cn oreticl bstrctions be justified? should dopt brod defition of knowledge to clude understndg of nd politicl world irrespective of wher beliefs re ctully true? should ll doms of knowledge cludg knowledge produced by nturl sciences be regrded s fluenced by fctors or even completely reltive to previlg environment? should vlue judgments fluence production nd dissemtion of knowledge? hs knowledge contributed to reproduction of equlities by ignorg women nd usg reserch process tht is ultimtely hierrchicl nd oppressive? is cnon of clssicl texts of ny tellectul use for production of contemporry knowledge? or words issues concerng epistemology pert to sttus nd rnge of knowledge,sociology
10.1093/obo/9780199756384-0259,conservtism refers to one of constituent politicl positions found ll contemporry democrcies it cn be construed s philosophy n ideology politicl prty movement disposition mode of discourse performnce style nd n emotionl reltionship to politicl sce birth of modern democrcies ftermth of french revolution it hs become commonplce to describe rnge of politicl options vilble to citizenry s occupyg spectrum from left to right with rnge of lterntives between extreme poles cludg centrist position middle tht strddles divide left ws with promotg chllenges to estblished uthorities nd existg hierrchies long with clls for cresed economic equlity nd expnded nd politicl rights to ll citizens cludg heretofore mrglized this contrsts with right which ws defed s defendg equlities nd differentil entitlements concentrtg mtters volvg rights round preservg property rights shorg up public nd order nd promotg trditionl vlues nd conventionl reltions this context liberlism becme mrk of politicl identity with left s did while conservtism brodly construed represented right this frmg of politics lso cludes possibility of undermgs by extremism on both left nd right for former m thret sce russ revolution hs been posed by revolutionry communism while right-wg extremism hs mnifested itself rectionry movements cludg fscism nd illiberl populism sce liberlism nd conservtism must be understood reltionl terms sptil nd temporl settgs for politics of opposition will vry considerbly it is impossible to do justice to vst literture on conservtism bibliogrphy such s this wht follows is more delimited nd thus mngeble exmtion of work on conservtism first it focuses on conservtism united sttes nd not elsewhere second it is chiefly concerned with conservtism sce end of world wr ii third it concentrtes on study of conservtism by nd those workg cognte disciples; while not ll uthors re crd-crryg ir works reflect chrcter lthough exception to this third pot is overview section which presents key redgs by dvoctes of conservtism nd thus offers sider depictions of meng of conservtism fourth this rticle does not concentrte solely on extremist right-wg movements; rr surveyg relevnt literture on mericn conservtism brodly construed it pots to growg consensus tht rdicl right wg hs pushed mstrem conservtism cresgly furr to right,sociology
10.1093/obo/9780199756384-0131,mny histors contributed to wht is now history before mid-th century but s field history ws cresgly precisely defed begng s frnce (s prt of nnles school) nd from s english-spekg world (deed for severl decdes field seemed so novtive tht it ws regulrly termed “new” history) field hs two foci first history emphsizes lrge numbers of people pst rr thn just elites or ledg dividuls common ctegories clude clsses rce nd ethnic group nd ge histors see history of ordry people s contributg gretly to n understndg of pst nd often y rgue tht ordry people disply more dependent ititive thn ws commonly ssumed by conventionl histors often some tension emerges between focus on groups of ordry people s trgets of mistretment nd clims of more ctive second nd closely lked origlly to focus on ordry people histors nlyze vriety of spects of humn nd behvior y reject tendency of conventionl histors to concentrte hevily on forml politics diplomcy nd gret ides lone this spect of history hs expnded stedily it leds to host of subfields cludg fmily nd childhood leisure nd consumerism helth nd disese nd crime nd list contues to grow s histors respond to chngg ptterns nd needs some tension hs developed between terest wider rnge of topics nd erlier commitment to ordry people s some new topics re best explored t lest itilly through elite or middle-clss sources history’s topicl rnge hs lso fueled complts bout lck of overll coherence though histors frequently orgnize ir mny topics round mjor developments like dustriliztion mny histors identified mselves strongly s histors durg erly decdes of field’s this sgulr identifiction hs softened over time nd mny histors erly st century “do” history s prt of lrger commitment usully to geogrphicl region history hs lso drwn different levels of ttention vrious world regions field is better developed for exmple ch or west thn middle est flly historicl work hs often but not lwys developed with some terdisciplry connections prticulrly to historicl,sociology
10.1332/policypress/9781447339526.003.0001,this troductory chpter i consider diverse mengs of ide of debt contemporry world strtg with current problem of pprently ever-expndg debt i expl origs of globlistion of condition of debtedness through discussion of processes of fncilistion where money is entirely virtul nd weightless order to situte ide of fncilistion context i show how fncil crisis of - gve weight to weightless fictitious cpitl of fully fncilised world form of ded weight of debt tht crushes debted nd cretes new power reltion which murizio lzzrto writes of terms of creditor / debtor reltion while economics tends to conceive of debt terms of number nd objective mmticl clcultion ide of weight of debt focus upon subjective experience of debtedness founded upon prticulr subordte subject position debtor which it n becomes possible to understnd nd criticlly oppose on bsis of different vlue systems,sociology
