doi,abstract,label
10.1093/obo/9780199828340-0225,humnistic emphsizes universl nd dividulized qulities of optiml well-beg constructive use of cretive potentil nd reltionl conditions tht promote those qulities it offers n lterntive to mechnistic nd/or reductionistic explntions bsed on isolted sttic elements of observble behvior or mentl processes humnistic believe tht technocrtic ssumptions nd prctices of nturl science pproch conventionlly dopted by terest of prediction mnipultion nd control of behvior re sufficient to cpture nunces of how humn experience nd behvior dynmiclly co-contextulize nd co-constitute one nor y question () unreflective plcement of forml ory nd hypotico-deductive method before considertions of humn subject mtter which cludes impetus to cst reserch prticipnts pssive roles terest of mmticl precision nd () tendency to prioritize methods tht vlorize probbilistic to detriment of contextully situted perspectives glened from mengful terction likewise y consider rigid uncriticl employment of monolithic ories nd preoccuption with technique pproprite for dequtely understndg nd ddressg humn sufferg contrst humnistic employ holistic-systemic nd empthiclly ttuned pproches ir rpeutic nd reserch prctices to understnd lived experiences of dividuls s ctive prticipnts situted ir nd contexts flexible process-oriented rigorously descriptive pproch is fvored to elucidte dividul self-wreness nd self-regultion nd to explore how vlues (utonomy nd commitment freedom nd responsibility personl decision nd receptive world-openness) fluence both commonlities nd (tht is diversity) humn experience person is conceptulized s contully evolvg motivted by need to progress towrd greter levels of tegrted terctive functiong guided by tentionlity nd n ever-expndg wreness of self nd ors with cpcities for growth nd chnge irrespective of pst limittions nd future uncertties humnistic highlight overll mturity nd role of coopertive meng mkg this rticle begs with list of sources for novices to obt “big picture” view of humnistic s written by humnistic overviews nd textbooks) followed by selection of edited volumes (reference works nd nthologies) peer-reviewed publictions (journls) nd multimedi presenttions (onle resources) tht feture brod rnge of voices tht constitute clssic nd contemporry humnistic next recommendtions re provided for primry source writgs on humnistic orizg nd its underlyg philosophy (ory nd philosophy) nd its prcticl pplictions rpy nd reserch (pplictions) flly review of sources on humnistic ’s history development nd fluence (history development nd fluence) sets stge for its contemporry pplictions: ddressg culturl imblnces technocrcy nd trnshumnism globliztion nd climte chnge; enhncg eduction creer development nd ledership; promotg heroism everydy cretivity nd dignostic lterntives (contemporry pplictions),psychology
10.1093/obo/9780199828340-0301,simpson’s prdox—lso clled reversl prdox nd mlgmtion prdox—is sttisticl phenomenon which n pprent prdox rises becuse ggregte dt t group level (or t level of set of groups) cn support conclusion tht is eir not observed or is opposite from tht suggested by sme dt before ggregtion t dividul level (or t level of groups) prdox is resolved when dt re strtified by groups sttisticl modelg n tuitive exmple of simpson’s prdox is correltion between typg speed nd typos t group level correltion is negtive—experienced typists type fster nd mke fewer typos however t dividul level correltion is positive— fster n dividul types greter number of typos he/she mkes thus it would be fllcious to conclude tht reltionship between typg speed nd typos observed t group level holds t dividul level simpson’s prdox is especilly problemtic physicl nd sciences where sttisticl trends pot dt observed t group level re often fllciously used to derive ferences bout dividuls or reltively less often or wy round hence equivlence t group nd dividul levels must be explicitly tested,psychology
10.1093/obo/9780199828340-0248,forensic is n cresgly populr subset of tht brodly speks to tersection of nd lw this brod view of forensic encompsses legl nd police some nd clicl nd nonclicl prciples tht re relevnt to this tersection of nd lw this bibliogrphy specificlly focuses on clicl forensic re of forensic tht dels directly with ssessment nd tretment of those volved criml civil nd juvenile justice systems s result cittions here do not reflect lndmrk legl cses but rr emphsize historiclly relevnt studies nd works tht hve fluenced development of prctice of clicl forensic nd empiricl rticles tht discuss importnt fdgs ech of spects of clicl forensic tht re outled here this field hs grown rpidly pst thirty yers nd mny of sources discussed reflect upon this development nd how this hs fluenced clicl prctice this bibliogrphy conts section with textbooks nd hndbooks with ll or sections ddressg trg models nd grdute school ssessment tretment nd consulttion expert testimony nd role of expert violence risk ssessment sexul offenders civil commitment djudictive competence snity domestic violence nd stlkg juvenile delquency nd juvenile justice child custody evlutions personl jury nd discrimtion civil lw nd miscellneous ctegory for some studies tht don’t quite fit to se or ctegories,psychology
10.1093/obo/9780199828340-0064,t its ception s specilty with first decdes of th century history of ws usully conceived s n extension of history of philosophy with perhps some specil ttention given to development of modern science with lst thirty yers history of hs come of ge nd hs become s diverse s its sprwlg subject: historicl studies hve proliferted s ctivities hve expnded nd diversified longside origl purpose of deletg evolution of from historicl roots of science philosophy medice nd or tellectul trditions recent histories of hve been very concerned with describg nd explg orgniztionl nd politicl context of events nd ories thus scholr of history of ny re of would do well to become cquted with or specilized literture not only of specific re of which historicl events tke plce but lso of politicl nd economic systems which condition m those with n terest history of ny re of which is not represented ny prt of this necessrily selective rticle should dopt ttitude of confident pioneerg which chrcterizes ledg historicl scholrship tody school mselves some bsic techniques of historicl vestigtion nd contribute to furr deepeng nd elbortion of our rich historicl record timefrme of this rticle is period fromonwrd mly united sttes nd western europe this rticle conts brief orienttion nd section on history of s represented textbooks clssic nd modern re re lso severl sections expndg on rnge of essentil reference resources: encyclopedis dictionries nd bibliogrphies; compendi nd reders long with collections of primry-source excerpts; journls nd blogs; illustrtions rtifcts nd rchives; timeles nd rnkgs of emence; biogrphy nd utobiogrphy; nd bckground bout mjor professionl orgniztions connected to history of philosophicl context is represented by sections contg critiques of stndrd textbook history sections tht contextulize ’s history with philosophy of science (see history nd philosophy of science) section on disciplry txonomy orgnized round question of unity vs diversity of nd section on severl “crises” th-century re is selection of works surveyg trnsformtion of from science to pplied technology (see trnsition from science to technology –) histories of subfields—oreticl nd pplied with specil section on clicl —re cluded long with sections detilg history of contexts of rce ethnicity nd culture s well s flly section on future directions cludes selection of works potg towrd res of potentil future development field,psychology
10.1093/obo/9780199828340-0307,science is communictive bsed on publiction of scientific ppers it is scientists’ m tsk to dissemte ir fdgs s fr s possible however not every piece of scientific work will be published rr mny ttempts t publiction fil y fil on different resons: lck of substnce lck of methodologicl rigor nd lck of sttisticl significnce reserch tht hs ftl methodologicl flws often identified peer review of course should not be published with selective publiction due to sttisticl resons often clled reportg bis cse is different this is especilly true for publiction bis specific vriety of reportg bis publiction bis mens filure to publish scientific fdg becuse result flls short of trditionl significnce vlue of p &lt; current rticle begs with n overview of selectivity publiction processes n it discusses nture nd size of publiction bis terms of prevlence detection nd correction it closes with n evlution of corrective nd prevention ttempts,psychology
10.1093/obo/9780199828340-0100,field of nd lw volves ppliction of scientific clicl nd policy spects of to issues tht rise legl system diverse perspectives re encompssed with nd lw cludg most of mjor subdivisions (eg cognitive developmentl dustril/orgniztionl nd clicl) so for exmple cognitive my exme relibility of eyewitness memory; developmentl my ssess impct of mltretment nd buse on nd cognitive development; dustril/orgniztionl my vestigte how workplce conditions contribute to cidence of sexul hrssment; nd clicl forensic my provide ssessment nd tretment services to courts nd ttorneys lw enforcement or offenders correctionl settgs or under court supervision ech of se stnces use reserch nd/or tretment protocols relevnt to ir speciliztion to ddress specific questions tht emerge lw this rticle is orgnized round tersection of those trditionl subdivisions of nd lw field of nd lw vlues contributions from professionls vriety of different settgs cludg university nd reserch orgniztions clicl prctice lw enforcement correctionl stitutions nd or governmentl nd nonprofit it lso vlues contributions of professionls from cross globe nd devoted to nd lw now exist united sttes cnd europe ustrli nd new zelnd severl specilized journls nd book series re devoted exclusively to mtters undergrdute courses nd lw re cresgly common on college nd university cmpuses vrious trg progrms prepre grdute nd postgrdute students to ddress mentl helth issues vriety of legl settgs nd to become next of reserchers scholrs nd prctitioners mericn bord of forensic nd comprble orgniztions or countries credentil who specilize clicl forensic issues nd n updted set of ethicl guideles hs been developed specificlly for ir use hve been volved ppellte court decisions by testifyg hergs nd by mkg ir reserch fdgs nd policy nlyses vilble to judges through micus briefs submitted to us supreme court nd to lower courts,psychology
10.1093/obo/9780199828340-0306,ctegoricl dt re dt for which t lest one dependent (outcome) vrible is noml or ordl noml vribles such s ethnicity religion nd grdution (or successful completion of ny course of study) hve limited number of possible vlues ctegoricl vribles re divided to two mjor clsses: dichotomous (bry) vribles which hve two vlues (eg success vs filure) nd polytomous which hve more thn two ctegories polytomous vribles re furr divided to ordered (ordl) or unordered ordl vribles my hve limited number of ctegories (such s likert scles) or potentilly unlimited number of ctegories usully count (eg number of times student terrupts clss) historicl tretment of such dt normlly volved wht ws termed nonprmetric sttistics (eg chi-squre tests of dependence) nd volved simple dt structures (often just two vribles) se methods hve evolved to clude wide vriety of extensions cludg ltent vribles grphicl cusl models nd tree-bsed methods,psychology
10.1093/obo/9780199828340-0259,term “dt science” refers to n emergg field of reserch nd prctice tht focuses on obtg processg visulizg nlyzg preservg nd re-usg lrge collections of formtion relted term “big dt” hs been used to refer to one of importnt chllenges fced by dt scientists mny pplied environments: need to nlyze lrge dt sources cert cses usg high-speed rel-time dt nlysis techniques dt science encompsses much more thn big dt however s result of mny dvncements cognte fields such s computer science nd sttistics dt science hs lso benefited from widespred vilbility of expensive computg hrdwre— development tht hs enbled “cloud-bsed” services for storge nd nlysis of lrge dt sets techniques nd tools of dt science hve brod pplicbility sciences with field of dt science offers new opportunities for dt collection nd dt nlysis tht hve begun to stremle nd ugment efforts to vestigte br nd behvior tools of dt science lso enble new res of reserch such s computtionl s n exmple of impct of dt science frequently use predictive nlysis s n vestigtive tool to probe reltionships between set of dependent vribles nd one or more dependent vribles while predictive nlysis hs trditionlly been ccomplished with techniques such s multiple regression recent developments re of mche lerng hve put new predictive tools hnds of se mche lerng tools relx distributionl ssumptions nd fcilitte explortion of non-ler reltionships mong vribles se tools lso enble nlysis of lrge dt sets by openg options for prllel processg this rticle rnge of relevnt res from dt science is reviewed for pplicbility to key reserch problems cludg lrge-scle dt collection explortory dt nlysis confirmtory dt nlysis nd visuliztion this bibliogrphy covers dt mg mche lerng deep lerng nturl lnguge processg byes dt nlysis visuliztion crowdsourcg web scrpg open source softwre ppliction progrmmg terfces nd reserch resources such s journls nd textbooks,psychology
10.1093/obo/9780199828340-0295,ference concerng cuse-nd-effect lkges modern nd follows ergodic premise which sttes tht men response of representtive smples llows predictions bout chrcteristics of specific smple members however emergg evidence suggests tht empiricl dt se fields often violte ergodic ssumptions se cses oreticl results for ensemble verges cnnot be used to understnd nd terpret dt cquired from time verges s result lrge corpus of reserch nd fils to meet fundmentl requirements of scientific quiry from bility to replicte study fdgs to bility to test hyposes concerng nonler fr-from-equilibrium dynmics tht chrcterize nd cretivity of biologicl nd behvior ongog work ttempts to identify relevnt ergodic observbles for studyg nonergodic processes,psychology
10.1093/obo/9780199828340-0239,round ten thousnd yers go severl communities round world trnsitioned from hunter–grer lifestyle to n griculturl one long with this lifestyle trnsition mny communities evolved desire to efficiently store nd exchnge vlue thus people vented money nd by now money plys n importnt role most people’s lives ‘money’ refers to stitutions people use to store welth to mesure vlue nd to exchnge goods nd services lso money encompsses mteril objects tied to se stitutions such s cos nd bnknotes this rticle provides brod overview of literture on money prticulr it pots reder to reserch tht ddresses followg questions: when nd how does money motivte humn behvior? when nd how does money distrct people from workg? how does money cquire culturl how do se culturl mnifest mselves on behviorl level? how do young children nd older dults process money? how does spendg money ffect people’s feelgs? wht re consequences of beg welthy versus beg poor? wht is nture of money-relted problemtic behviors such s compulsive spendg nd pthologicl gmblg? to nswer se questions this bibliogrphy mly highlights clssic nd recent reserch but it lso cites sights from economics nd nthropology,psychology
10.1093/obo/9780199828340-0014,clicl is brod disciple tht focuses on ssessment dignosis etiology (cuses) tretment nd prevention of mentl disorders mny clicl work prctice settgs nd perform ssessment or both; ors conduct reserch nd tech cdemic settgs such s colleges universities nd medicl centers; still ors perform mix of clicl work reserch nd techg tody clicl is vibrnt profession tht hs contributed substntilly to our understndg of mesurement dignosis cuses nd tretment of host of conditions cludg mood nxiety personlity etg nd sleep disorders more thn two hundred clicl grdute progrms re recognized s formlly ccredited by mericn (p) nd two mjor models of trg contue to fluence field scientist-prctitioner or boulder model ws lunched followgconference t university of colordo t boulder this model sperheded by dvid shkow is tended to tr students brodly to become scientists clics or both nd encourges m to pply scientific thkg nd knowledge to ll spects of ir work most boulder-model progrms wrd phd degree scholr-professionl or vil model ws lunched followgconference vil colordo this model substntilly deemphsizes reserch trg eduction of grdute students nd sted focuses on providg students with knowledge nd skills to operte s thoughtful nd scholrly nd ssessors clicl settgs most vil-model progrms wrd psyd (doctor of ) degree more recently third model clicl scientist model ws troduced by d university clicl richrd mcfll erly s lthough meng of this model contues to evolve clicl scientist model strongly emphsizes scientific trg throughout ll components of clicl grdute-school progrms it sists tht regrdless of wher students become rpists reserchers techers or consultnts upon ir grdution y must be rigorous scientific thkersproponents of clicl scientist model itited new system for ccreditg clicl grdute progrms; this new system clled clicl science ccredittion system (pcss) will only ccredit clicl grdute progrms tht tr rigorous clicl reserchers full impct of pcss system on clicl grdute trg nd on profession of clicl t lrge rems to be seen,psychology
10.1093/obo/9780199828340-0090,centrl questions of child development ber upon essentil nture of humn existence cludg lstg importnce of fnt’s first reltionships stbility of humn personlity nture-nurture wy to properly children to be morl nd successful nd importnce of fmily nd friends development reserch hs brod relevnce to issues eduction public policy prevention work nd life sciences this overview we beg with some bsic formtion on source mteril history nd common journls field n comes coverge of criticl issues child’s erly development: ttchment to lovg dult importnce of temperment study of nd or biologicl fctors development nd reltionship between ( development of dividul) nd ( development of species) next comes focus on some key behviors tht re seen s essentil for successful morl nd behvior motivtion to chieve nd ( lck of) ggressive nd behvior we consider clssic nd recent reserch on role of ethnicity nd tergroup reltions on children’s development s children lern to be prt of lrger flly comes reserch on two criticl doms of fluence children’s development: fmilies nd peers field of children’s development is vibrnt excitg nd cresgly terconnected with or res prevention eduction nd biologicl nd sciences,psychology
10.1093/obo/9780199828340-0277,use of byes sttistics with is on rise nd this trjectory will likely contue to ccelerte comg yers re re mny different resons why resercher my wnt to implement byes methodology first re re cses where models re too “complex” for trditionl (frequentist) methods to hndle second byes methods re sometimes preferred if only smll smples re vilble sce use of priors cn improve estimtion ccurcy with miml dt third resercher my prefer to clude bckground formtion estimtion process nd this cn be done vi priors flly byes methods produce results tht re rich with detil nd cn be more formtive bout popultion prmeters specificlly formtion surroundg entire posterior distribution is provided through byes estimtion s opposed to pot estimte obted through trditionl (frequentist) methods ll of se resons mke byes methods ttrctive to sciences this bibliogrphy begs with section on overviews which presents works tht provide troductions to byes methods subsection with this overview section covers ppers troducg byes methods to subfields nd second subsection cludes resources for prticulr model types populr reserch next some of more comprehensive byes textbooks re presented nd this is followed by tretment of philosophy tht underlies byes sttistics next section is mrkov ch monte crlo nd smplers one of most common tools for byes estimtion is mrkov ch monte crlo (mcmc) lgorithm mcmc is used to construct chs through smplers nd se chs represent drws from posterior subsection on is cluded here to highlight importnce of ssessg mrkov ch this is followed by section on prior distributions which cludes subsections on expert elicittion of priors nd dt-prior conflict section on softwre resources is presented which covers some of m softwre progrms implementg byes sttisticl modelg flly section on model ssessment nd fit is presented ech of se sections nd subsections were selected to highlight n understndg of byes sttistics role it plys nd proper implementtion,psychology
10.1093/acrefore/9780190236557.013.666,lgbtq (lesb gy bisexul nd queer) is loosely orgnized subfield of field emerged prciplly united sttes lte s concert with de-pthologiztion of dult homosexulity dignostic nd sttisticl mnul of mentl disorders over decde of s stopped reserchg dult lesbs nd gy men s psychitric ctegory nd itited new reserch on reltionships prentg nd prejudice experienced by this stigmtized group hiv/ids epidemic led this subfield to grow rpidly to focus on men to g fr wider enggement from mstrem nd to mke helth outcomes centrl to lgbtq ’s rison d’etre s were described s period of “comg of ge” s field begn to ddress bisexulity more directly to terntionlize nd to become more centrl to strtegies united sttes to use evidence to support civil rights of morities court cses development of literture on prticulr issues of lgbtq people of color united sttes nd n emphsis on rights of couples to legl recognition of ir reltionships were new nd proment mes st-century literture this subfield of hs been chrcterized by its historicl united sttes reltive lck of ttention to children n urge to ffirm under-represented groups by reserchg m nd frustrtion tht descriptive reserch does not lwys brg bout desired trnsformtions tht motivte it,psychology
