doi,abstract,label
10.1093/obo/9780199828340-0225,humanistic emphasizes universal individualized qualities optimal well-being constructive use creative potential relational conditions promote qualities offers alternative mechanistic andor reductionistic psychological explanations based isolated static elements observable behavior mental processes humanistic psychologists believe technocratic assumptions practices natural science approach conventionally adopted psychologists interest prediction manipulation control behavior insufficient capture nuances human experience behavior dynamically co-contextualize co-constitute one another question unreflective placement formal theory hypothetico-deductive method considerations human subject matter includes impetus cast research participants passive roles interest mathematical precision tendency prioritize methods valorize probabilistic generalizability detriment contextually situated perspectives gleaned meaningful interaction likewise consider rigid uncritical employment monolithic theories preoccupation technique psychotherapy inappropriate adequately understanding addressing human suffering contrast humanistic psychologists employ holistic-systemic empathically attuned approaches therapeutic research practices understand lived experiences individuals active participants situated sociocultural eco-psycho-spiritual contexts flexible process-oriented rigorously descriptive approach favored elucidate individual self-awareness self-regulation explore values autonomy commitment freedom responsibility personal decision receptive world-openness influence commonalities divergences diversity human experience person conceptualized continually evolving motivated need progress toward greater levels integrated interactive functioning guided intentionality ever-expanding awareness self others capacities growth change irrespective past limitations future uncertainties humanistic psychologists highlight overall maturity role cooperative meaning making article begins list sources novices obtain big picture view humanistic written humanistic psychologists general overviews textbooks followed selection edited volumes reference works anthologies peer-reviewed publications journals multimedia presentations online resources feature broad range voices constitute classic contemporary humanistic next recommendations provided primary source writings humanistic theorizing underlying philosophy theory philosophy practical applications therapy research applications finally review sources humanistic history development influence history development influence sets stage contemporary applications addressing cultural imbalances technocracy transhumanism globalization climate change enhancing education career development leadership promoting heroism everyday creativity diagnostic alternatives contemporary applications,psychology
10.1093/obo/9780199828340-0301,simpson paradox—also called reversal paradox amalgamation paradox—is statistical phenomenon apparent paradox arises aggregate data group level level set groups support conclusion either observed opposite suggested data aggregation individual level level groups paradox resolved data stratified groups statistical modeling intuitive example simpson paradox correlation typing speed typos group level correlation negative—experienced typists type faster make fewer typos however individual level correlation positive—the faster individual types greater number typos heshe makes thus would fallacious conclude relationship typing speed typos observed group level holds individual level simpson paradox especially problematic physical social sciences statistical trends point data observed group level often fallaciously used derive inferences individuals relatively less often way round hence equivalence group individual levels must explicitly tested,psychology
10.1093/obo/9780199828340-0248,forensic increasingly popular subset broadly speaks intersection law broad view forensic encompasses legal police social clinical nonclinical psychological principles relevant intersection law bibliography specifically focuses clinical forensic area forensic deals directly assessment treatment involved criminal civil juvenile justice systems result citations reflect landmark legal cases rather emphasize historically relevant studies works influenced development practice clinical forensic empirical articles discuss important findings aspects clinical forensic outlined field grown rapidly past thirty years many sources discussed reflect upon development influenced clinical practice bibliography contains section textbooks handbooks sections addressing training models graduate school assessment treatment consultation expert testimony role expert psychopathy violence risk assessment sexual offenders civil commitment adjudicative competence insanity domestic violence stalking juvenile delinquency juvenile justice child custody evaluations personal injury discrimination civil law miscellaneous category studies quite fit categories,psychology
10.1093/obo/9780199828340-0064,inception specialty within first decades th century history usually conceived extension history philosophy perhaps special attention given development modern science within last thirty years history come age become diverse sprawling subject historical studies proliferated psychologists activities expanded diversified alongside original purpose delineating evolution historical roots science philosophy medicine intellectual traditions recent histories concerned describing explaining social organizational context psychological events theories thus scholar history area would well become acquainted specialized literature specific area historical events take place also social economic systems condition interest history area represented part necessarily selective article adopt attitude confident pioneering characterizes leading historical scholarship today school basic techniques historical investigation contribute deepening elaboration rich historical record timeframe article period onward mainly united states western europe article contains brief orientation section history represented textbooks classic modern also several sections expanding range essential reference resources encyclopedias dictionaries bibliographies compendia readers along collections primary-source excerpts journals blogs illustrations artifacts archives timelines rankings eminence biography autobiography background major professional organizations connected history philosophical context represented sections containing critiques standard textbook history sections contextualize history within philosophy science see history philosophy science section disciplinary taxonomy organized around question unity vs diversity section several crises th-century selection works surveying transformation science applied technology see transition science technology – histories subfields—theoretical applied special section clinical —are included along sections detailing history contexts race ethnicity culture well gender finally section future directions includes selection works pointing toward areas potential future development field,psychology
10.1093/obo/9780199828340-0307,science communicative based publication scientific papers scientists main task disseminate findings far possible however every piece scientific work published rather many attempts publication fail fail different reasons lack substance lack methodological rigor lack statistical significance research fatal methodological flaws often identified peer review course published selective publication due statistical reasons often called reporting bias case different especially true publication bias specific variety reporting bias publication bias means failure publish scientific finding result falls short traditional significance value p & lt current article begins overview selectivity publication processes discusses nature size publication bias terms prevalence detection correction closes evaluation corrective prevention attempts,psychology
10.1093/obo/9780199828340-0100,field law involves application scientific clinical policy aspects issues arise legal system diverse perspectives encompassed within law including major subdivisions eg cognitive developmental industrialorganizational clinical example cognitive psychologists may examine reliability eyewitness memory developmental psychologists may assess impact maltreatment abuse social cognitive development industrialorganizational psychologists may investigate workplace conditions contribute incidence sexual harassment clinical forensic psychologists may provide assessment treatment services courts attorneys law enforcement agencies offenders correctional settings court supervision instances psychologists use research andor treatment protocols relevant specialization address specific questions emerge law article organized around intersection traditional subdivisions law field law values contributions professionals variety different settings including university research organizations clinical practice law enforcement agencies correctional institutions governmental nonprofit agencies also values contributions professionals across globe associations devoted law exist united states canada europe australia new zealand several specialized journals book series devoted exclusively psycholegal matters undergraduate courses law increasingly common college university campuses various training programs prepare graduate postgraduate students address mental health issues variety legal settings become next generation researchers scholars practitioners american board forensic comparable organizations countries credential psychologists specialize clinical forensic issues updated set ethical guidelines developed specifically use psychologists involved appellate court decisions testifying hearings making research findings policy analyses available judges amicus briefs submitted us supreme court lower courts,psychology
10.1093/obo/9780199828340-0306,categorical data data least one dependent outcome variable nominal ordinal nominal variables gender ethnicity religion graduation successful completion course study limited number possible values categorical variables generally divided two major classes dichotomous binary variables two values eg success vs failure polytomous two categories polytomous variables divided ordered ordinal unordered ordinal variables may limited number categories likert scales potentially unlimited number categories usually count eg number times student interrupts class historical treatment data normally involved termed nonparametric statistics eg chi-square tests independence involved simple data structures often two variables methods evolved include wide variety extensions including latent variables graphical causal models tree-based methods,psychology
10.1093/obo/9780199828340-0259,term data science refers emerging field research practice focuses obtaining processing visualizing analyzing preserving re-using large collections information related term big data used refer one important challenges faced data scientists many applied environments need analyze large data sources certain cases using high-speed real-time data analysis techniques data science encompasses much big data however result many advancements cognate fields computer science statistics data science also benefited widespread availability inexpensive computing hardware—a development enabled cloud-based services storage analysis large data sets techniques tools data science broad applicability sciences within field data science offers new opportunities data collection data analysis begun streamline augment efforts investigate brain behavior tools data science also enable new areas research computational neuroscience example impact data science psychologists frequently use predictive analysis investigative tool probe relationships set independent variables one dependent variables predictive analysis traditionally accomplished techniques multiple regression recent developments area machine learning put new predictive tools hands psychologists machine learning tools relax distributional assumptions facilitate exploration non-linear relationships among variables tools also enable analysis large data sets opening options parallel processing article range relevant areas data science reviewed applicability key research problems including large-scale data collection exploratory data analysis confirmatory data analysis visualization bibliography covers data mining machine learning deep learning natural language processing bayesian data analysis visualization crowdsourcing web scraping open source software application programming interfaces research resources journals textbooks,psychology
10.1093/obo/9780199828340-0295,inference concerning cause-and-effect linkages modern neuroscience follows ergodic premise states mean response representative samples allows predictions characteristics specific sample members however emerging evidence suggests empirical data fields often violate ergodic assumptions cases theoretical results ensemble averages used understand interpret data acquired time averages result large corpus research neuroscience fails meet fundamental requirements scientific inquiry inability replicate study findings inability test hypotheses concerning nonlinear far-from-equilibrium dynamics characterize emergence creativity biological psychological behavior ongoing work attempts identify relevant ergodic observables studying nonergodic processes,psychology
10.1093/obo/9780199828340-0239,around ten thousand years ago several communities around world transitioned hunter–gatherer lifestyle agricultural one along lifestyle transition many communities evolved desire efficiently store exchange value thus people invented money money plays important role people lives money refers institutions people use store wealth measure value exchange goods services also money encompasses material objects tied institutions coins banknotes article provides broad overview psychological literature money particular points reader research addresses following questions money motivate human behavior money distract people working money acquire cultural associations cultural associations manifest behavioral level young children older adults process money spending money affect people feelings psychological consequences wealthy versus poor nature money-related problematic behaviors compulsive spending pathological gambling answer questions bibliography mainly highlights classic recent psychological research also cites insights economics neuroscience anthropology,psychology
10.1093/obo/9780199828340-0014,clinical broad discipline focuses assessment diagnosis etiology causes treatment prevention mental disorders many clinical psychologists work practice settings perform psychotherapy assessment others conduct research teach academic settings colleges universities medical centers still others perform mix clinical work research teaching today clinical vibrant profession contributed substantially understanding measurement diagnosis causes treatment host psychological conditions including mood anxiety personality psychotic eating sleep disorders two hundred clinical graduate programs recognized formally accredited american psychological association apa two major models training continue influence field scientist-practitioner boulder model launched following conference university colorado boulder model spearheaded psychologist david shakow intended train students broadly become scientists clinicians encourages apply scientific thinking knowledge aspects work boulder-model programs award phd degree scholar-professional vail model launched following conference vail colorado model substantially deemphasizes research training education graduate students instead focuses providing students knowledge skills operate thoughtful scholarly psychotherapists assessors clinical settings vail-model programs award psyd doctor degree recently third model clinical scientist model introduced indiana university clinical psychologist richard mcfall early although meaning model continues evolve clinical scientist model strongly emphasizes scientific training throughout components clinical graduate-school programs insists regardless whether students become therapists researchers teachers consultants upon graduation must rigorous scientific thinkers proponents clinical scientist model initiated new system accrediting clinical graduate programs new system called psychological clinical science accreditation system pcsas accredit clinical graduate programs train rigorous clinical researchers full impact pcsas system clinical graduate training profession clinical large remains seen,psychology
10.1093/obo/9780199828340-0090,central questions child social development bear upon essential nature human existence including lasting importance infant first social relationships stability human personality nature-nurture way properly socialize children moral successful importance family friends social development research broad relevance issues education public policy prevention social work life sciences overview begin basic information source material history common journals field comes coverage critical issues child early social development attachment loving adult importance temperament study genetic biological factors development relationship ontogeny development individual phylogeny development species next comes focus key behaviors seen essential successful socialization moral prosocial behavior motivation achieve lack aggressive antisocial behavior consider classic recent research role gender ethnicity intergroup relations children development children learn part larger society finally comes research two critical domains influence children social development families peers field children social development vibrant exciting increasingly interconnected areas prevention education biological social sciences,psychology
10.1093/obo/9780199828340-0277,use bayesian statistics within rise trajectory likely continue accelerate coming years many different reasons researcher may want implement bayesian methodology first cases models complex traditional frequentist methods handle second bayesian methods sometimes preferred small samples available since use priors improve estimation accuracy minimal data third researcher may prefer include background information estimation process done via priors finally bayesian methods produce results rich detail informative population parameters specifically information surrounding entire posterior distribution provided bayesian estimation opposed point estimate obtained traditional frequentist methods reasons make bayesian methods attractive psychological sciences bibliography begins section general overviews presents works provide general introductions bayesian methods subsection within overview section covers papers introducing bayesian methods subfields second subsection includes resources particular model types popular psychological research next comprehensive bayesian textbooks presented followed treatment philosophy underlies bayesian statistics next section markov chain monte carlo samplers one common tools bayesian estimation markov chain monte carlo mcmc algorithm mcmc used construct chains samplers chains represent draws posterior subsection convergence included highlight importance assessing markov chain convergence followed section prior distributions includes subsections expert elicitation priors data-prior conflict section software resources presented covers main software programs implementing bayesian statistical modeling finally section model assessment fit presented sections subsections selected highlight understanding bayesian statistics role plays proper implementation,psychology
10.1093/acrefore/9780190236557.013.666,lgbtq lesbian gay bisexual transgender queer loosely organized subfield field emerged principally united states late concert de-pathologization adult homosexuality diagnostic statistical manual mental disorders decade psychologists stopped researching adult lesbians gay men psychiatric category initiated new research relationships parenting prejudice experienced stigmatized group hivaids epidemic lead subfield grow rapidly focus men gain far wider engagement mainstream psychologists make health outcomes central lgbtq raison etre described period coming age field began address bisexuality directly internationalize become central strategies united states use psychological evidence support civil rights minorities court cases development transgender-affirmative psychologies literature particular psychological issues lgbtq people color united states emphasis rights same-gender couples legal recognition relationships new prominent themes st-century literature subfield characterized historical emergence united states relative lack attention children urge affirm under-represented groups researching frustration descriptive research always bring desired social transformations motivate,psychology
10.1093/acrefore/9780190236557.013.488,gestalt holistic approach launched three psychologists max wertheimer wolfgang köhler kurt koffka conceived oppose elementary atomistic conception psychical processes consist elements whose associations produce contents experienced mind soul instead gestalt holds configurations german gestalten hypothetical elements primary material underlying experience beginning research perception gestalt approach soon applied fields gestalt theory inspired field theories physics tried lay common groundwork physiology physics gestalt movement originated germany three protagonists personal reasons resettled united states movement became important force combatting dominance behaviorism gestalt approach especially fruitful empirical fulfill promise turning unified science based common theoretical ground,psychology
10.1093/obo/9780199828340-0266,mathematical branch focusing use mathematical computational models explain predict human behavior typical areas interest memory attention problem solving perception decision making motor control field developed measurement problems encountered psychophysics focus behavioral responses evolved improvements technology advanced computer systems brain imaging systems spurred growth neuroscience number tools research field grows sophistication complexity models grown however unique characteristic mathematical potential role branches substantive areas eg clinical social developmental could empirical mathematical foundations field grows complexity nuance making contributions wider areas,psychology
10.1093/obo/9780199828340-0305,nature-nurture dichotomy long-standing pervasive framework thinking causal influences believed operating individual development dichotomy nature refers factors eg genes genetic programs andor biological blueprints forces eg heredity andor maturation inherent individual predetermine development form function nurture generally refers remaining typically external causal factors eg physical social conditions processes eg learning experience influence development nature versus nurture debate deals disagreements extent development traits humans animals reflects relative influence nature nurture commonly stated psychologists moved asking whether traits variation traits develop nature nurture recognize instead nature nurture work together interact produce outcomes although exactly view interaction matter much debate acknowledging interaction nature nurture one theoretical models research focus might emphasize prominence one thus nativists focus importance innate factors forces operating development whereas empiricists focus experiential environmental factors however everyone finds value thinking development terms nature nurture middle twentieth century psychologists biologists philosophers began view nature-nurture conceptually deficient biologically implausible dichotomy oversimplifies dynamics behavior development people espouse variant developmental systems theory seek eliminate otherwise fuse nature-nurture division,psychology
10.1093/obo/9780199828340-0192,game theory branch decision theory focusing interactive decisions applicable whenever actions two decision makers jointly determine outcome affects strategic reasoning amounts deciding act achieve desired objective taking account others act fact also reason strategically primitive concepts theory players decision makers strategies alternatives among player chooses payoffs numerical representations players preferences among possible outcomes game theory fundamental assumptions players consistent preferences instrumentally rational sense invariably choosing alternative maximizes individual payoffs relative knowledge beliefs time ii specification game players preferences rationality common knowledge among players explained common knowledge game theory amounts working implications assumptions particular classes games thereby determining rational players act study nature functions phenomena behavior mental experience two branches provide bridges game theory cognitive concerned forms cognition including decision making social concerned individual behavior mental experience influenced people uses empirical research methods including controlled experiments usefulness studying games emerges three considerations first many games turn lack determinate game-theoretic solutions psychological theories empirical evidence therefore required discover understand people play behave real-life social interactions corresponding strategic structures second human decision makers bounded rationality rarely blessed full common knowledge consequently except simplest cases necessarily choose strategies maximize payoffs even determinate game-theoretic solutions exist third human decision makers other-regarding preferences sometimes even try maximize personal payoffs without regard payoffs others psychological theory empirical research therefore required provide realistic account strategic interactions investigated strategic interaction since behavioral game theory branch emergent subdiscipline behavioral economics used similar techniques since late although small number early examples experimental economics traced back,psychology
10.1093/oso/9780199498864.001.0001,survey research five volumes part series undertaken icssr since covers various disciplines social science volume three survey organizations focusses important facets organizational behaviour research work setting observed factors like family responsibilities non-work events employment-related legislation also influence work behaviour today technology increasingly playing greater role organizational settings workplaces becoming diverse social compositions addition work increasingly accomplished teams rather single individuals performance work settings determined mental physical abilities attributes personality interpersonal skills emotional intelligence work also becoming complex people participate activities workplace often interact complex ways scenario worker motivation becoming key challenge influences organizational performance volume examines issues motivation performance leadership indian organizations along consumer concerns india explicates dynamics organizational performance analyses impact employees negative attitude affect behaviour corporate setting contributors also study moral ethical dimensions corporate life look way consumption practices evolved contemporary india volume also presents model ethical leadership based guna theory principle karma appropriate indian setting explores potential inspirational meta value revamping corporate functioning overcoming corruption malpractices,psychology
10.1093/acrefore/9780190236557.013.21,occupational health concerned improving quality work life protecting promoting safety health well-being workers research theoretical development area focused number core areas particularly study workplace stress health safety work workplace aggression bullying work–life balance impact organization work health well-being including flexible work new technology researchers devoted attention understanding causes mechanisms linking work design organizational factors health safety well-being workplace well developing interventions improve work conditions promote well-being much work focused alleviating negative effects eg preventing disease injury reducing stress symptoms positive influenced researchers examine motivating effects create conditions personal growth learning eg job crafting thriving work work engagement,psychology
10.1093/obo/9780199828340-0221,nonparametric testing first introduced early paper utilized version sign test nonparametric tests utilized today developed later twentieth century primarily since late nonparametric testing three unique characteristics make advantageous analysis used analyze data scaled data nominal ordinal scale measurement b generally require assumptions population parameters c generally require distribution given population normal often referred distribution free tests terms computation analysis nonparametric tests achieved without needing value sample mean sample variance thereby making possible tests evaluate effects populations type distribution tests computed without assumptions related variability population two critical concerns highlight need elucidation nonparametric testing terms role first much human behavior performance conform normal distribution drives need distribution free tests comprehensively study human behavior second disclosure reporting statistical testing problematic extent disconnect exists peer-review literature reporting parametric tests corresponding assumptions tests assumptions often mentioned justify use parametric testing largely left reader accept assumptions satisfied evidence exists misreported statistical outcomes peer-review psychological literature tending favor researchers expectations outcome discrepancies highlight need broader understanding role utility nonparametric statistical alternatives null hypothesis significance testing article aims provide resources text online introducing explaining nonparametric statistics advanced nonparametric methodologies,psychology
