doi,abstract,label
10.1093/oso/9780199489374.003.0002,section provides detailed account gupta life phd urban migration metropolis mumbai impact setting-off right-wing movement shiv sena jnu gupta discusses journey phd scholar movement studies jnu studying shiv sena professor canada west heading business ethics division kpmg writing journal articles popular newspapers section gupta reflects experiences influenced philosophy choices philosophy affected decisions also talks experience business indians gupta closes section discussion time interviewed levi strauss also talks contrast ideologies strauss pierre bourdieu,sociology
10.1093/obo/9780199756384-0260,historic preservation idea practice academic discipline field cultural action social scientists critical approach historic preservation means interrogate underlying assumptions history community culture drive preservation contests well sociospatial outcomes places made branded changed result historic preservation number key questions raised given preservation effort kinds claims made mnemonic activists declare building neighborhood historic whose vision history wielded monuments spaces consecration laid urban fabric cultural frames mobilized socially construct landscapes historic versus simply historical debates ensnare kinds social actors—urban planners historians community activists ians—in decisions historical landscapes conserve leave unprotected commodities lastly spatial scales preservation memorialization enacted contested materialized entry considers historic preservation many angles presenting readers critical overview topic raising questions presenting important readings consideration,sociology
10.1332/policypress/9781447339526.003.0001,introductory chapter consider diverse meanings idea debt contemporary world starting current problem apparently ever-expanding debt explain origins globalisation condition indebtedness discussion processes financialisation money entirely virtual weightless order situate idea financialisation sociological context show financial crisis - gave weight weightless fictitious capital fully financialised world form dead weight debt crushes indebted creates new power relation maurizio lazzarato writes terms creditor debtor relation economics tends conceive debt terms number objective mathematical calculation idea weight debt focus upon subjective experience indebtedness founded upon particular subordinate subject position debtor becomes possible understand sociologically critically oppose basis different value systems,sociology
10.1177/1749975508091035,french sociologist nathalie heinich carried innovative sociological analyses field art since major figure french books yet translated englishthe article seeks communicate main contours heinich ideas anglophone audience outlining nature important works concerned modern contemporary art particularly concentrating recent publications heinich advocacy descriptive interpretative art — opposed critical manner bourdieu — depicted considered article also traces growing orientation towards development values,sociology
10.1093/obo/9780199756384-0072,food studies distinct field within seen extensive interest growth previously studies food production consumption typically fell purview research health agrarian studies development agricultural economy social anthropology rural natural resource sociologists especially long emphasized management impacts food production systems work classical tomes food typically mentioned example social classification social problems rather distinct object study since sociologists attention food strengthens social ties marks social cultural differences integrated social organizational forms ranging households empires grown early-st-century interest food researchers larger public follows heightened awareness global character markets concerns health safety ways cooking dining become fodder media spectacle today sociologists food display considerable diversity theoretical approaches research methods empirical foci sociologists draw upon classic contemporary sociological theorists study food production distribution consumption well food eating integrated social institutions systems networks topically sociologists contribute research inequality stratification culture family markets power identity status social movements migration labor work health environment globalization sociological work food late th early st centuries characterized two overlapping threads food systems derived part scholarship agricultural production applied extension well environmental developmental rural food identity culture reveals social anthropological cultural-historical undertones nested emerging interdisciplinary research field food studies gained greater institutional footholds universities europe australia united states canada may changing sociologists working across two threads examine issues food inequality trade labor power capital culture technological innovation article maps social science research theorizing eat produce procure food benefits eat think food food fits contemporary social life,sociology
10.1093/obo/9780199756384-0259,conservatism refers one constituent positions found contemporary democracies construed philosophy ideology party movement disposition mode discourse performance style emotional relationship since birth modern democracies aftermath french revolution become commonplace describe range options available citizenry occupying spectrum left right range alternatives extreme poles including centrist position middle straddles divide left associated promoting challenges established authorities existing hierarchies along calls increased economic equality expanded social rights citizens including heretofore marginalized contrasts right defined defending inequalities differential entitlements concentrating matters involving rights around preserving property rights shoring public social order promoting traditional values conventional social relations context liberalism became mark identity associated left socialism conservatism broadly construed represented right framing also includes possibility underminings extremism left right former main threat since russian revolution posed revolutionary communism right-wing extremism manifested reactionary movements including fascism illiberal populism since liberalism conservatism must understood relational terms spatial temporal settings opposition vary considerably impossible justice vast literature conservatism bibliography follows delimited thus manageable examination work conservatism first focuses conservatism united states elsewhere second chiefly concerned conservatism since end world war ii third concentrates study conservatism sociologists working cognate disciplines authors card-carrying sociologists works reflect sociological character although exception third point overview section presents key readings advocates conservatism thus offers insider depictions meaning conservatism fourth article concentrate solely extremist right-wing movements rather surveying relevant literature american conservatism broadly construed points growing consensus radical right wing pushed mainstream conservatism increasingly right,sociology
10.1093/obo/9780199756384-0075,rudimentary definition consumption emphasizes purchase use goods services noting point expenditure items instant usage constitute act consumption understanding consumption reflects utilitarian economic approach consumption seen starting point since range theoretical empirical innovations within field consumption studies—which exists within well disciplinary expressions within anthropology history geography business marketing studies—has established understanding consumption complex widespread process consumption colin campbell daniel miller ed acknowledging consumption review new studies london routledge adds number stages basic definition consumption campbell states consumption involves purchasing using good service also selecting maintaining possibly repairing ultimately disposing way within stages number complex subprocesses consumption studies scholars increasingly paid attention example selection goods sometimes undertaken largely subconsciously automatically also based upon various social norms cultural learning emotional factors prejudices facets identity taste style likewise disposing good may mean literally throwing away may mean reselling donating passing others campbell definition usefully shows consumption process time fuses practical emotional material economic factors rather merely moment person pays something counter many ways broader understanding consumption points range innovations within field occurred last decades turn direct us broader changes patterns sociological inquiry questions labor industry production units social legal economic institutions technology social class core stuff social inquiry much th century mainstream consumption discipline history simply relevant analytic category explains much history consumption understood theories capitalist production however last decades researchers increasingly situated practices consumption consumerist ethic central understanding broader social cultural change impacting way sociologists conceptualized diverse areas social change cultural economic inequality urban spatial development identity selfhood gender relations performativity media advertising,sociology
10.1093/obo/9780199756384-0036,epistemology branch philosophy concerned study knowledge knowledge traditionally defined justified true belief classical epistemology set dualism mind material reality external mind problem solve became explaining ideas mind could known mirror objects outside mind rationalist tradition solution problem lay arguing mind priori ideas meaning ideas existed independently experience empiricist tradition solution problem lay arguing mind posteriori ideas meaning ideas stemming experience precisely sense data inputs alternative positions could adhere form idealism skepticism idealism reality becomes defined terms ideas skepticism held knowledge attained never know ideas mirror objects outside minds later philosophical attention turned issue discussing whether ideas mind could mirror objects outside mind language debates ensued whether truth matter correspondence statement fact philosophers concerned scientific knowledge addressed issue method defined science many could error knowledge meant diligent application scientific method would explain production truth error could explained social factors distorting process examples social factors could religious commitments epistemology clearly defined topic instead broad range issues may summarized following questions seek scientific knowledge science defined qualitative research give explanatory knowledge relations cause effect well quantitative research reject attempt explain relations cause effect basis social reality law-like phenomena order understand shared meanings agents theoretical ions justified sociologists adopt broad definition knowledge include agents understanding social world irrespective whether agents beliefs actually true domains knowledge including knowledge produced natural sciences regarded influenced sociocultural factors even completely relative prevailing sociohistorical environment value judgments influence production dissemination sociological knowledge sociological knowledge contributed reproduction inequalities ignoring women using research process ultimately hierarchical oppressive canon classical texts intellectual use production contemporary sociological knowledge words issues concerning epistemology pertain status range sociological knowledge,sociology
10.1093/obo/9780199756384-0131,many historians contributed social history mid-th century field social history increasingly precisely defined beginning france part annales school english-speaking world indeed several decades field seemed innovative regularly termed new social history field two foci first social history emphasizes large numbers people past rather elites leading individuals common categories include social classes gender race ethnic group age social historians see history ordinary people contributing greatly understanding past often argue ordinary people display independent initiative commonly assumed conventional historians often tension emerges focus groups ordinary people targets mistreatment claims active agency second closely linked originally focus ordinary people social historians analyze variety aspects human social behavior reject tendency conventional historians concentrate heavily formal diplomacy great ideas alone aspect social history expanded steadily leads host subfields including family childhood leisure consumerism health disease crime list continues grow historians respond changing social patterns needs tension developed interest wider range topics earlier commitment ordinary people new topics best explored least initially elite middle-class sources social history topical range also fueled complaints lack overall coherence though social historians frequently organize many topics around major developments like industrialization many historians identified strongly social historians early decades field emergence singular identification softened time many historians early st century social history part larger commitment usually geographical region social history also drawn different levels attention various world regions field better developed example china west middle east finally social historical work often always developed interdisciplinary connections particularly historical,sociology
10.1177/0038038520904712,cultural creative industries established area academic research yet welcome innovations associated development new field study also matched confusions conjectures term cultural creative industries subject extensive debate goes hand hand closely related concepts creative economy well reflecting definitional struggles aimed conjoining demarcating creative cultural many debates subject sociological research research collection considers specific role study cultural creative industries e-special issue collects articles ranging early empirical theoretical precursors formal establishment cultural creative industries field study recent work considering coherence usefulness category,sociology
10.1093/obo/9780199756384-0134,term cultural omnivorousness first introduced cultural consumption literature richard peterson see peterson cited reference texts refer particular cultural appreciation profile according definition profile emerged late th century accordance macro changes experienced socioeconomic spheres omnivorous consumers increased breadth cultural taste willingness cross established hierarchical cultural genre boundaries words concept refers taste profile includes highbrow lowbrow genres peterson initial studies—with kern simkus—used data tastes music united states later especially researchers europe developed interest term many cultural consumption domains analyzed see whether highbrow taste profiles tend become less exclusive interest consistent sufficient empirical theoretical research label discussion coherent sociological debate relationship omnivorous orientation variables education age gender class ethnicity race analyzed many different national contexts cultural fields omnivore thesis extremely important contemporary cultural theory pushes researchers scrutinize current status relationship culture power contributors debate provided competing answers following crucial questions strength direction association socioeconomic status cultural taste witnessing decomposition cultural-class boundaries snobbishness far cultural omnivorousness bring tolerance cultural inclusion questions asked within debate demonstrate concept significance understanding sociocultural change many case studies shown eclectic repertoires likely embodied educated middle classes peterson argued employment market begun seek kind wide-ranging awareness cultural inclusiveness seems true omnivore requires certain skills investment prior cultural knowledge translated advantages social fields moreover empirical research sufficient enough show omnivores selective show little tolerance genres associated lower socialcultural status therefore repertoire may well considered new form distinction—a strategy economically culturally advantaged use make identity distinguish others debate progressed quite successfully many different types omnivorousness discovered since term first coined every eclectic repertoire holder follows trajectory boundary crossing instance omnivorous consumers cross highbrow-lowbrow boundary adding highbrow genres profile experienced upward mobility others include lowbrow genres exclusive highbrow taste repertoires different forms omnivorousness—and degree cultural tolerance—allow us see clearly current status association cultural hierarchy consumption although limited quantity important research done critically questioning kind social structures institutions national contexts school curricula enlarge cultural cultivated fractions repertoires recent research contemporary forms cultural capital cosmopolitanism also engages closely omnivore debate important note arguments still remain regard methods analysis every contributor agrees common definition measurement—operationalization—of omnivore profiles researchers take participation others take taste knowledge proxies measure omnivorousness contributors measure breadth status genres preferred others measure volume tastes number preferred genresactivities without looking composition namely far people cross boundaries disagreements methodological theoretical regard aspects debate briefly referred disagreements make debate lively dynamic also ensure interest concept decrease time,sociology
10.1093/obo/9780199756384-0060,social status central dimension stratification making one leg traditional class status power division among bases societal inequality originating work max weber division asserting independent influence status groups interests represented key departure karl marx insistence primacy economic class relationships despite long-established prominence concept field status variously defined employed definitions following veblen focus individual aspects status referring rank prestige esteem one position social hierarchy definitions focus status groups communities defined shared lifestyles groups use common status identities gain access valuable resources privileges entitlements defend already possess contemporary empirical research status focused primarily socioeconomic status experimental studies small groups although burgeoning literature role status plays structuring markets determining organizational outcomes,sociology
10.1093/obo/9780199756384-0183,immanuel maurice wallerstein born september best known developed world-systems analysis macrohistorical approach understanding capitalism first became interested world affairs particularly anticolonial movement india teenager living new york city serving us army wrote thesis burgeoning subfield arguing mccarthyism marginally communism instead program practical right sophisticated conservatives phd thesis however role voluntary associations nationalist movements ghana ivory coast ford foundation fellowship conduct dissertation research west africa working across linguistic barriers wallerstein first met frantz fanon became important lasting influence work wallerstein became president african studies association result intellectual roots africana studies national liberation core-periphery relations critiques eurocentrism continue central concerns work wallerstein earned ba phd columbia university joined faculty participated supported student protests university complicity vietnam war taught mcgill university joining faculty state university new york binghamton suny binghamton suny binghamton founded fernand braudel center study economies historical systems civilizations one premier institutes supporting research world-systems analysis fernand braudel center became founding editor journal review first journal dedicated world-systems research – chaired gulbenkian commission endeavored break disciplinary boundaries among historical social sciences remained suny binghamton retirement since senior research scholar yale university wallerstein died august home branford ct,sociology
10.1093/obo/9780199756384-0167,increasingly global world significant cross-border migration societies inevitably contain people different ethnic cultural religious identities context united states particular presence ethnic cultural religious heterogeneity commonly referred diversity contexts mere presence heterogeneity dubbed multiculturalism—the general formulation multiculturalism however multiculturalism also ideological position founded upon claim minority identities important people hold identity groups create persist identity identity groups matter must recognized accommodated social life generally speaking multiculturalism falls six broad categories study growing population diversity commonly referred demographic multiculturalism multicultural theory multicultural policy impact multiculturalism retreat multiculturalism examination multiculturalism cultural object due broad subject matter—recent contemporary cultural diversity changes wrought societies nations—the study multiculturalism particularly interdisciplinary multiculturalism overlaps many areas research migration immigrant inclusion national identity citizenship religious studies racial ethnic studies name multiculturalism also common subject fields education science philosophy cultural studies history article focuses almost exclusively work done sociologists addition multiculturalism especially international field research,sociology
10.1332/policypress/9781447346166.003.0001,introductory chapter provides overview sexism much women social group invisible inadequately represented take insubstantial form ghosts shadows stereotyped characters issue sexism direct relevance main topic book survey housewives attitudes housework carried london conventional sociological approach housework could termed sexist treated housework merely aspect feminine role family — part women role marriage dimension child-rearing — work role book thus departs sociological tradition takes new approach women domestic situation looking housework job seeing work analogous kind work modern society,sociology
