doi,abstract,label
10.1093/obo/9780199828340-0064,incept specialti within psycholog first decad th centuri histori psycholog usual conceiv extens histori philosophi perhap special attent given develop modern scienc within last thirti year histori psycholog come age becom divers sprawl subject histor studi prolifer psychologist activ expand diversifi alongsid origin purpos delin evolut psycholog histor root scienc philosophi medicin intellectu tradit recent histori psycholog concern describ explain social organiz polit context psycholog event theori thu scholar histori area psycholog would well becom acquaint special literatur specif area psycholog histor event take place also polit social econom system condit interest histori area psycholog repres part necessarili select articl adopt attitud confid pioneer character lead histor scholarship psycholog today school basic techniqu histor investig contribut deepen elabor rich histor record timefram articl period onward mainli unit state western europ articl contain brief orient section histori psycholog repres textbook classic modern also sever section expand rang essenti refer resourc encyclopedia dictionari bibliographi compendia reader along collect primary-sourc excerpt journal blog illustr artifact archiv timelin rank emin biographi autobiographi background major profession organ connect histori psycholog philosoph context repres section contain critiqu standard textbook histori section contextu psycholog histori within philosophi scienc see histori philosophi scienc section disciplinari taxonomi organ around question uniti vs divers psycholog section sever crise th-centuri psycholog select work survey transform psycholog scienc appli technolog see transit scienc technolog histori subfields—theoret appli special section clinic psychology—ar includ along section detail histori psycholog context race ethnic cultur well gender final section futur direct includ select work point toward area potenti futur develop field,psychology
10.1093/obo/9780199828340-0248,forens psycholog increasingli popular subset psycholog broadli speak intersect psycholog law broad view forens psycholog encompass legal polic psycholog social psycholog clinic nonclin psycholog principl relev intersect psycholog law bibliographi specif focus clinic forens psycholog area forens psycholog deal directli assess treatment involv crimin civil juvenil justic system result citat reflect landmark legal case rather emphas histor relev studi work influenc develop practic clinic forens psycholog empir articl discuss import find aspect clinic forens psycholog outlin field grown rapidli past thirti year mani sourc discuss reflect upon develop influenc clinic practic bibliographi contain section textbook handbook section address train model graduat school assess treatment consult expert testimoni role expert psychopathi violenc risk assess sexual offend civil commit adjud compet insan domest violenc stalk juvenil delinqu juvenil justic child custodi evalu person injuri discrimin civil law miscellan categori studi quit fit categori,psychology
10.1093/obo/9780199828340-0301,simpson paradox—also call revers paradox amalgam paradox—i statist phenomenon appar paradox aris aggreg data group level level set group support conclus either observ opposit suggest data aggreg individu level level group paradox resolv data stratifi group statist model intuit exampl simpson paradox correl type speed typo group level correl negative—experienc typist type faster make fewer typo howev individu level correl positive—th faster individu type greater number typo make thu would fallaci conclud relationship type speed typo observ group level hold individu level simpson paradox especi problemat physic social scienc statist trend point data observ group level often fallaci use deriv infer individu rel less often way round henc equival group individu level must explicitli test,psychology
10.1093/obo/9780199828340-0225,humanist psycholog emphas univers individu qualiti optim well-b construct use creativ potenti relat condit promot qualiti offer altern mechanist reductionist psycholog explan base isol static element observ behavior mental process humanist psychologist believ technocrat assumpt practic natur scienc approach convent adopt psychologist interest predict manipul control behavior insuffici captur nuanc human experi behavior dynam co-contextu co-constitut one anoth question unreflect placement formal theori hypothetico-deduct method consider human subject matter includ impetu cast research particip passiv role interest mathemat precis tendenc priorit method valor probabilist generaliz detriment contextu situat perspect glean meaning interact likewis consid rigid uncrit employ monolith theori preoccup techniqu psychotherapi inappropri adequ understand address human suffer contrast humanist psychologist employ holistic-system empath attun approach therapeut research practic understand live experi individu activ particip situat sociocultur eco-psycho-spiritu context flexibl process-ori rigor descript approach favor elucid individu self-awar self-regul explor valu autonomi commit freedom respons person decis recept world-open influenc common diverg divers human experi person conceptu continu evolv motiv need progress toward greater level integr interact function guid intention ever-expand awar self other capac growth chang irrespect past limit futur uncertainti humanist psychologist highlight overal matur role cooper mean make articl begin list sourc novic obtain big pictur view humanist psycholog written humanist psychologist gener overview textbook follow select edit volum refer work antholog peer-review public journal multimedia present onlin resourc featur broad rang voic constitut classic contemporari humanist psycholog next recommend provid primari sourc write humanist psycholog theoriz underli philosophi theori philosophi practic applic therapi research applic final review sourc humanist psycholog histori develop influenc histori develop influenc set stage contemporari applic address cultur imbal technocraci transhuman global climat chang enhanc educ career develop leadership promot heroism everyday creativ diagnost altern contemporari applic,psychology
10.1093/obo/9780199828340-0307,scienc commun base public scientif paper scientist main task dissemin find far possibl howev everi piec scientif work publish rather mani attempt public fail fail differ reason lack substanc lack methodolog rigor lack statist signific research fatal methodolog flaw often identifi peer review cours publish select public due statist reason often call report bia case differ especi true public bia specif varieti report bia public bia mean failur publish scientif find result fall short tradit signific valu p & lt current articl begin overview select public process discuss natur size public bia term preval detect correct close evalu correct prevent attempt,psychology
10.1093/obo/9780199828340-0100,field psycholog law involv applic scientif clinic polici aspect psycholog issu aris legal system divers perspect encompass within psycholog law includ major subdivis psycholog e g cognit development industri organiz clinic exampl cognit psychologist may examin reliabl eyewit memori development psychologist may assess impact maltreat abus social cognit develop industri organiz psychologist may investig workplac condit contribut incid sexual harass clinic forens psychologist may provid assess treatment servic court attorney law enforc agenc offend correct set court supervis instanc psychologist use research treatment protocol relev special address specif question emerg law articl organ around intersect tradit subdivis psycholog law field psycholog law valu contribut profession varieti differ set includ univers research organ clinic practic law enforc agenc correct institut government nonprofit agenc also valu contribut profession across globe associ devot psycholog law exist unit state canada europ australia new zealand sever special journal book seri devot exclus psycholeg matter undergradu cours psycholog law increasingli common colleg univers campus variou train program prepar graduat postgradu student address mental health issu varieti legal set becom next gener research scholar practition american board forens psycholog compar organ countri credenti psychologist special clinic forens issu updat set ethic guidelin develop specif use psychologist involv appel court decis testifi hear make research find polici analys avail judg amicu brief submit us suprem court lower court,psychology
10.1093/obo/9780199828340-0259,term data scienc refer emerg field research practic focus obtain process visual analyz preserv re-us larg collect inform relat term big data use refer one import challeng face data scientist mani appli environ need analyz larg data sourc certain case use high-spe real-tim data analysi techniqu data scienc encompass much big data howev result mani advanc cognat field comput scienc statist data scienc also benefit widespread avail inexpens comput hardware—a develop enabl cloud-bas servic storag analysi larg data set techniqu tool data scienc broad applic scienc within field psycholog data scienc offer new opportun data collect data analysi begun streamlin augment effort investig brain behavior tool data scienc also enabl new area research comput neurosci exampl impact data scienc psychologist frequent use predict analysi investig tool probe relationship set independ variabl one depend variabl predict analysi tradit accomplish techniqu multipl regress recent develop area machin learn put new predict tool hand psychologist machin learn tool relax distribut assumpt facilit explor non-linear relationship among variabl tool also enabl analysi larg data set open option parallel process articl rang relev area data scienc review applic key research problem psycholog includ large-scal data collect exploratori data analysi confirmatori data analysi visual bibliographi cover data mine machin learn deep learn natur languag process bayesian data analysi visual crowdsourc web scrape open sourc softwar applic program interfac research resourc journal textbook,psychology
10.1093/obo/9780199828340-0295,infer concern cause-and-effect linkag modern psycholog neurosci follow ergod premis state mean respons repres sampl allow predict characterist specif sampl member howev emerg evid suggest empir data field often violat ergod assumpt case theoret result ensembl averag use understand interpret data acquir time averag result larg corpu research psycholog neurosci fail meet fundament requir scientif inquiri inabl replic studi find inabl test hypothes concern nonlinear far-from-equilibrium dynam character emerg creativ biolog psycholog behavior ongo work attempt identifi relev ergod observ studi nonergod process,psychology
10.1093/obo/9780199828340-0239,around ten thousand year ago sever commun around world transit hunter gather lifestyl agricultur one along lifestyl transit mani commun evolv desir effici store exchang valu thu peopl invent money money play import role peopl live money refer institut peopl use store wealth measur valu exchang good servic also money encompass materi object tie institut coin banknot articl provid broad overview psycholog literatur money particular point reader research address follow question money motiv human behavior money distract peopl work money acquir cultur associ cultur associ manifest behavior level young children older adult process money spend money affect peopl feel psycholog consequ wealthi versu poor natur money-rel problemat behavior compuls spend patholog gambl answer question bibliographi mainli highlight classic recent psycholog research also cite insight econom neurosci anthropolog,psychology
10.1093/obo/9780199828340-0306,categor data data least one depend outcom variabl nomin ordin nomin variabl gender ethnic religion graduat success complet cours studi limit number possibl valu categor variabl gener divid two major class dichotom binari variabl two valu e g success vs failur polytom two categori polytom variabl divid order ordin unord ordin variabl may limit number categori likert scale potenti unlimit number categori usual count e g number time student interrupt class histor treatment data normal involv term nonparametr statist e g chi-squar test independ involv simpl data structur often two variabl method evolv includ wide varieti extens includ latent variabl graphic causal model tree-bas method,psychology
10.1093/obo/9780199828340-0014,clinic psycholog broad disciplin focus assess diagnosi etiolog caus treatment prevent mental disord mani clinic psychologist work practic set perform psychotherapi assess other conduct research teach academ set colleg univers medic center still other perform mix clinic work research teach today clinic psycholog vibrant profess contribut substanti understand measur diagnosi caus treatment host psycholog condit includ mood anxieti person psychot eat sleep disord two hundr clinic psycholog graduat program recogn formal accredit american psycholog associ apa two major model train continu influenc field scientist-practition boulder model launch follow confer univers colorado boulder model spearhead psychologist david shakow intend train student broadli becom scientist clinician encourag appli scientif think knowledg aspect work boulder-model program award phd degre scholar-profession vail model launch follow confer vail colorado model substanti deemphas research train educ graduat student instead focus provid student knowledg skill oper thought scholarli psychotherapist assessor clinic set vail-model program award psyd doctor psycholog degre recent third model clinic scientist model introduc indiana univers clinic psychologist richard mcfall earli although mean model continu evolv clinic scientist model strongli emphas scientif train throughout compon clinic psycholog graduate-school program insist regardless whether student becom therapist research teacher consult upon graduat must rigor scientif thinker propon clinic scientist model initi new system accredit clinic psycholog graduat program new system call psycholog clinic scienc accredit system pcsa accredit clinic psycholog graduat program train rigor clinic psycholog research full impact pcsa system clinic psycholog graduat train profess clinic psycholog larg remain seen,psychology
10.1093/obo/9780199828340-0277,use bayesian statist within psycholog rise trajectori like continu acceler come year mani differ reason research may want implement bayesian methodolog first case model complex tradit frequentist method handl second bayesian method sometim prefer small sampl avail sinc use prior improv estim accuraci minim data third research may prefer includ background inform estim process done via prior final bayesian method produc result rich detail inform popul paramet specif inform surround entir posterior distribut provid bayesian estim oppos point estim obtain tradit frequentist method reason make bayesian method attract psycholog scienc bibliographi begin section gener overview present work provid gener introduct bayesian method subsect within overview section cover paper introduc bayesian method subfield psycholog second subsect includ resourc particular model type popular psycholog research next comprehens bayesian textbook present follow treatment philosophi underli bayesian statist next section markov chain mont carlo sampler one common tool bayesian estim markov chain mont carlo mcmc algorithm mcmc use construct chain sampler chain repres draw posterior subsect converg includ highlight import assess markov chain converg follow section prior distribut includ subsect expert elicit prior data-prior conflict section softwar resourc present cover main softwar program implement bayesian statist model final section model assess fit present section subsect select highlight understand bayesian statist role play psycholog proper implement,psychology
10.1093/obo/9780199828340-0090,central question child social develop bear upon essenti natur human exist includ last import infant first social relationship stabil human person nature-nurtur way properli social children moral success import famili friend social develop research broad relev issu educ public polici prevent social work life scienc overview begin basic inform sourc materi histori common journal field come coverag critic issu child earli social develop attach love adult import tempera studi genet biolog factor develop relationship ontogeni develop individu phylogeni develop speci next come focu key behavior seen essenti success social moral prosoci behavior motiv achiev lack aggress antisoci behavior consid classic recent research role gender ethnic intergroup relat children develop children learn part larger societi final come research two critic domain influenc children social develop famili peer field children social develop vibrant excit increasingli interconnect area prevent educ biolog social scienc,psychology
10.1093/obo/9780199828340-0266,mathemat psycholog branch psycholog focus use mathemat comput model explain predict human behavior typic area interest memori attent problem solv percept decis make motor control field develop measur problem encount psychophys focu behavior respons evolv improv technolog advanc comput system brain imag system spur growth neurosci number tool research field grow sophist complex model grown howev uniqu characterist mathemat psycholog potenti role branch psycholog substant area psycholog e g clinic social development could empir mathemat foundat field grow complex nuanc make contribut wider area,psychology
10.1093/obo/9780199828340-0305,nature-nurtur dichotomi long-stand pervas framework think causal influenc believ oper individu develop dichotomi natur refer factor e g gene genet program biolog blueprint forc e g hered matur inher individu predetermin develop form function nurtur gener refer remain typic extern causal factor e g physic social condit process e g learn experi influenc develop natur versu nurtur debat psycholog deal disagr extent develop trait human anim reflect rel influenc natur nurtur commonli state psychologist move ask whether trait variat trait develop natur nurtur recogn instead natur nurtur work togeth interact produc outcom although exactli view interact matter much debat acknowledg interact natur nurtur one theoret model research focu might emphas promin one thu nativist focu import innat factor forc oper develop wherea empiricist focu experienti environment factor howev everyon find valu think develop term natur nurtur middl twentieth centuri psychologist biologist philosoph began view nature-nurtur conceptu defici biolog implaus dichotomi oversimplifi dynam behavior develop peopl espous variant development system theori seek elimin otherwis fuse nature-nurtur divis,psychology
10.1093/acrefore/9780190236557.013.666,lgbtq lesbian gay bisexu transgend queer psycholog loos organ subfield psycholog field emerg princip unit state late concert de-patholog adult homosexu diagnost statist manual mental disord decad psychologist stop research adult lesbian gay men psychiatr categori initi new research relationship parent prejudic experienc stigmat group hiv aid epidem lead subfield grow rapidli focu men gain far wider engag mainstream psychologist make health outcom central lgbtq psycholog raison etr describ period come age field began address bisexu directli internation becom central strategi unit state use psycholog evid support civil right minor court case develop transgender-affirm psycholog literatur particular psycholog issu lgbtq peopl color unit state emphasi right same-gend coupl legal recognit relationship new promin theme st-centuri literatur subfield psycholog character histor emerg unit state rel lack attent children urg affirm under-repres group research frustrat descript research alway bring desir social transform motiv,psychology
10.1093/acrefore/9780190236557.013.488,gestalt psycholog holist approach psycholog launch three psychologist max wertheim wolfgang köhler kurt koffka conceiv oppos elementari atomist psycholog concept psychic process consist element whose associ produc content experienc mind soul instead gestalt psycholog hold configur german gestalten hypothet element primari materi underli experi begin research percept gestalt approach soon appli field psycholog gestalt theori inspir field theori physic tri lay common groundwork psycholog physiolog physic gestalt movement origin germani three protagonist person polit reason resettl unit state movement becam import forc combat domin behavior gestalt approach especi fruit empir psycholog fulfil promis turn psycholog unifi scienc base common theoret ground,psychology
10.1093/obo/9780199828340-0192,game theori branch decis theori focus interact decis applic whenev action two decis maker jointli determin outcom affect strateg reason amount decid act achiev desir object take account other act fact also reason strateg primit concept theori player decis maker strategi altern among player choos payoff numer represent player prefer among possibl outcom game theori fundament assumpt player consist prefer instrument ration sens invari choos altern maxim individu payoff rel knowledg belief time ii specif game player prefer ration common knowledg among player explain common knowledg game theori amount work implic assumpt particular class game therebi determin ration player act psycholog studi natur function phenomena behavior mental experi two branch psycholog provid bridg game theori cognit psycholog concern form cognit includ decis make social psycholog concern individu behavior mental experi influenc peopl psycholog use empir research method includ control experi use studi game emerg three consider first mani game turn lack determin game-theoret solut psycholog theori empir evid therefor requir discov understand peopl play behav real-lif social interact correspond strateg structur second human decis maker bound ration rare bless full common knowledg consequ except simplest case necessarili choos strategi maxim payoff even determin game-theoret solut exist third human decis maker other-regard prefer sometim even tri maxim person payoff without regard payoff other psycholog theori empir research therefor requir provid realist account strateg interact psycholog investig strateg interact sinc behavior game theori branch emerg subdisciplin behavior econom use similar techniqu sinc late although small number earli exampl experiment econom trace back,psychology
10.1093/oso/9780199498864.001.0001,survey research psycholog five volum part seri undertaken icssr sinc cover variou disciplin social scienc volum three survey psycholog organ focuss import facet organiz behaviour research work set observ factor like famili respons non-work event employment-rel legisl also influenc work behaviour today technolog increasingli play greater role organiz set workplac becom divers social composit addit work increasingli accomplish team rather singl individu perform work set determin mental physic abil attribut person interperson skill emot intellig work also becom complex peopl particip activ workplac often interact complex way scenario worker motiv becom key challeng influenc organiz perform volum examin issu motiv perform leadership indian organ along consum concern india explic dynam organiz perform analys impact employe neg attitud affect behaviour corpor set contributor also studi moral ethic dimens corpor life look way consumpt practic evolv contemporari india volum also present model ethic leadership base guna theori principl karma appropri indian set explor potenti inspir meta valu revamp corpor function overcom corrupt malpractic,psychology
10.1093/obo/9780199828340-0221,nonparametr test first introduc earli paper util version sign test nonparametr test util today develop later twentieth centuri primarili sinc late nonparametr test three uniqu characterist make advantag analysi use analyz data scale data nomin ordin scale measur b gener requir assumpt popul paramet c gener requir distribut given popul normal often refer distribut free test term comput analysi nonparametr test achiev without need valu sampl mean sampl varianc therebi make possibl test evalu effect popul type distribut test comput without assumpt relat variabl popul two critic concern highlight need elucid nonparametr test term role psycholog first much human behavior perform conform normal distribut drive need distribut free test comprehens studi human behavior second disclosur report statist test problemat extent disconnect exist peer-review literatur report parametr test correspond assumpt test assumpt often mention justifi use parametr test larg left reader accept assumpt satisfi evid exist misreport statist outcom peer-review psycholog literatur tend favor research expect outcom discrep highlight need broader understand role util nonparametr statist altern null hypothesi signific test articl aim provid resourc text onlin introduc explain nonparametr statist advanc nonparametr methodolog psycholog,psychology
10.1093/obo/9780199828340-0323,unit state establish nation task forc coordin ai strategi across feder govern industri academia order promot scientif discoveri econom competit nation secur addit organis econom co-oper develop report indic ai becom global competit henc ai stay trend import ignor downplay incub develop ai relationship ai psycholog symbiot cognit psychologist neuroscientist gain insight brain work ai develop mimick human neural pathway hand insight deriv ai research appli varieti subfield psycholog wherea new social issu emerg ai applic ai bia echo chamber misus ai tool e g chatgpt midjourney led new research topic psycholog sever school thought ai connectionist symbol analogist approach heavili borrow idea psycholog research exampl attempt build structur intellig connectionist draw analog human neural network artifici neural network moreov ai symbolist subscrib notion human mental process logic product system furthermor prior psycholog research indic analog think commonli employ problem-solv notion becam foundat example-bas machin learn similarli reinforc learn ai inspir behavior psycholog addit line find development psycholog child learn best spontan discoveri ai research believ set deep learn system free promis research direct vast number pioneer ai research devot effort preced research agenda psychologist receiv train psycholog frank rosenblatt allen newel john anderson david rumelhart geoffrey hinton wherea inspir cognit scienc neurosci fei-fei li demi hassabi yann lecun addit work artifici psycholog psycholog model test ai system cite artifici psycholog crowder colleagu examin bidirect relationship artifici intellig psycholog focus cognit architectur artifici emot author propos comprehens mathemat model cognit architectur envis ai system capabl reason emot adapt human construct knowledg represent base experi,psychology
10.1093/acrefore/9780190236557.013.467,histor psycholog claim mind histori way think reason perceiv feel act necessarili univers invari instead subject modif time space theoret methodolog foundat movement laid franc psychologist ignac meyerson book le fonction psychologiqu et le œuvr publish program stress activ experiment construct natur human behavior span behavior regist divers linguist religi jurid scientif technic artist behavior involv aspect differ mental function infer proper analysi work consid consolid testimoni human activ human success achiev construct length path human experi materi psycholog deal meyerson refus propos inventori function studi unstabl imperfect product complex uncertain undertak analyz avoid counterproduct prejudic metaphys fixism meyerson spoke term deep transform feel person so-cal basic function percept imagin function includ memori time space object meyerson term histor psycholog alreadi use historian like henri berr lucien febvr found member annal school firmli envis sort collect psycholog time past meyerson discipl eventu vie fellow historian annal school label histor psycholog critic notion mental outillag mental annal historian gradual abandon label although continu cultiv idea mental oper emot histori new label histori mental recent turn centuri histori emot meyerson psychologist kept use histor psycholog label howev mainstream psycholog remain quit oblivi histor focu greatest effort made today among psychologist think mental architectur term transform time space probabl found work kurt danzig roger smith,psychology
10.1093/acrefore/9780190236557.013.21,occup health psycholog concern improv qualiti work life protect promot safeti health well-b worker research theoret develop area psycholog focus number core area particularli studi workplac stress health safeti work workplac aggress bulli work life balanc impact organ work health well-b includ flexibl work new technolog research devot attent understand caus mechan link work design organiz factor health safeti well-b workplac well develop intervent improv work condit promot well-b much work focus allevi neg effect e g prevent diseas injuri reduc stress symptom posit psycholog influenc research examin motiv effect creat condit person growth learn e g job craft thrive work work engag,psychology
