doi,abstract,label
10.18778/1733-8077.5.3.03,paper simpl account teach experi aim answer question success teach interaction label theori ground theori sociolog base relat qualit method activ particip student exampl sociologist work chicago tradit french sociologist work pierr bourdieu exampl american sociolog show sociolog work group activ argu paper make sociolog think understand student teacher may well contextu key theorist narr biograph context student learn sociologist magician geniu individu produc attract theori rather work collabor human gener knowledg moreoev demonstr sociologist contribut often strongli relat influenc broader life context,sociology
10.1177/00113921241307959,valu moral key concept sociologist use emphas norm dimens social behavior sinc dawn disciplin yet one find two modern tradit research concentr around concept valu moral sociolog strict relat rare explicitli address articl aim analyz concept valu moral use sociolog theori research specifi core mean context sociologist employ either base propos four analyt optic empir vs theoret emphasi moral vs non-mor valu bottom-up vs top-down approach realism vs relativ help clarifi crucial featur two strand comparison suggest way may complement,sociology
10.26425/2658-347x-2019-1-10-16,genesi socio-humanitarian sociolog knowledg name understand studi phenomenon human life biolog vital inform social aspect reveal regular transform anthropocentr influenc develop scienc technolog emerg concept post-human substanti exampl man-mad disast use weapon mass destruct social fact signific impact develop mankind adduc condit emerg object-ori sociolog sociolog thing shown scientif approach disclos within framework concept graham harman brun latour follow separ methodolog approach actor-network theori disclos main one highlight separ methodolog foundat cognit world thing describ within framework object-ori sociolog relat reject oppos pair concept societi natur truth non-truth structur process other connect theori sociolog translat shown characterist problem develop scientif methodolog base digit sociolog context chang content social relat man machin exampl inform commun network internet given among alloc problem deleg digit technolog power solv complex socio-techn problem global central digit resourc manag emerg virtual actor social interact author reduc specif exampl use actor-network theori interpret process phenomena interact user internet resourc individu compon internet separ promis area research area relat phenomena internet thing neuronet highlight,sociology
10.1093/obo/9780199756384-0082,fascism domin polit societi result one world destruct war enorm suffer led interest fascism origin hope understand occur prevent happen sociolog studi fascism histor interdisciplinari compar key featur scholarship debat fascism definit world first fascist regim claim characterist italian fascism mussolini form basi definit italian fascism instanc fascism other argu polit ideolog group mark first half th centuri number featur common although fascism play differ nation context gener definit possibl recent scholarship point consensu favor gener definit fascism promis solut divis decay wrought liber democraci commun mass mobil nation cleans nation rebirth roger griffin said fascism palingenet populist ultranation griffin p cite definit whether fascism manifest intellectu current social movement polit parti regim also figur definit fascism form affect compar research focus differ fascism authoritarian conserv right-w group well relat fascist group sinc rebirth fascism promis usual entail control biolog cultur reproduct women role fascist ideolog regim subject recent studi scholar also liken fascism religion relianc myth symbol ritual commemor ideolog practic studi fascism exampl totalitarian often comparison communist russia debat definit fascism inextric link theori emerg scholar explain fascism origin look intellectu cultur polit econom factor other claim way understand fascism occur studi leader intent e g adolf hitler member voter support definit fascism organiz form also affect countri studi whether case compar analysi itali germani receiv attent mani countri subject inquiri scholar examin dozen countri effort classifi fascist otherwis scope fascist studi expand new insight emerg disciplin becom involv new method inquiri develop new sourc data becom avail archiv russia eastern europ fall soviet union vatican final mani scholar preoccupi possibl fascism return today far right countri world studi question definit origin also import perhap press concern activ group whether pose threat democraci contain,sociology
10.1093/obo/9780199756384-0202,sociolinguist multilingu collect research methodolog distinct object dissimilar agenda differ point origin broadli sociolinguist investig relationship social context languag structur use assumpt aspect structur use requir refer social context descript explan practic socio- sociolinguist refer three thing separ combin act action languag use requir minim two peopl perform one person act two languag use connect ident ident achiev attribut speaker speaker languag use involv express ideolog use three type social fact may ask research find social sociolinguist analysi structur use suggest sociolinguist use three fundament approach involv posit social respect linguist linguist respect social approach constraint approach one may find social extra-linguist constraint condit use compet form index approach one may find social index structur form code style dialect languag act discurs construct approach one may find social explicit inferr detail collabor sequenti discurs construct index discurs construct approach overlap present select read two broad categori first focu research variationist sociolinguist aptli illustr constraint approach howev variationist work index approach also appear within research social mean variat turn review key public social inform discours analysi illustr index discurs construct approach,sociology
10.1093/oso/9780199489374.003.0002,section provid detail account gupta life phd urban migrat metropoli mumbai impact setting-off right-w movement shiv sena jnu gupta discuss journey phd scholar movement studi jnu studi shiv sena professor canada west head busi ethic divis kpmg write journal articl popular newspap section gupta reflect experi influenc philosophi choic philosophi affect decis also talk experi busi indian gupta close section discuss time interview levi strauss also talk contrast ideolog strauss pierr bourdieu,sociology
10.1093/obo/9780199756384-0260,histor preserv idea practic academ disciplin field polit cultur action social scientist critic approach histor preserv mean interrog underli assumpt histori commun cultur drive preserv contest well sociospati outcom place made brand chang result histor preserv number key question rais given preserv effort kind claim made mnemon activist declar build neighborhood histor whose vision histori wield monument space consecr laid urban fabric cultur frame mobil social construct landscap histor versu simpli histor debat ensnar kind social actors—urban planner historian commun activist politicians—in decis histor landscap conserv leav unprotect commod lastli spatial scale preserv memori enact contest materi entri consid histor preserv mani angl present reader critic overview topic rais question present import read consider,sociology
10.1332/policypress/9781447339526.003.0001,introductori chapter consid divers mean idea debt contemporari world start current problem appar ever-expand debt explain origin globalis condit indebted discuss process financialis money entir virtual weightless order situat idea financialis sociolog context show financi crisi - gave weight weightless fictiti capit fulli financialis world form dead weight debt crush indebt creat new power relat maurizio lazzarato write term creditor debtor relat econom tend conceiv debt term number object mathemat calcul idea weight debt focu upon subject experi indebted found upon particular subordin subject posit debtor becom possibl understand sociolog critic oppos basi differ valu system,sociology
10.1177/1749975508091035,french sociologist nathali heinich carri innov sociolog analys field art sinc major figur french sociolog book yet translat english articl seek commun main contour heinich idea anglophon audienc outlin natur import work concern modern contemporari art particularli concentr recent public heinich advocaci descript interpret sociolog art — oppos critic sociolog manner bourdieu — depict consid articl also trace grow orient toward develop sociolog valu,sociology
10.1093/obo/9780199756384-0072,food studi distinct field within sociolog seen extens interest growth previous studi food product consumpt typic fell purview research health agrarian studi develop sociolog agricultur economi social anthropolog rural natur resourc sociologist especi long emphas manag impact food product system work classic tome food typic mention exampl social classif social problem rather distinct object studi sinc sociologist attent food strengthen social tie mark social cultur differ integr social organiz form rang household empir grown early-st-centuri interest food research larger public follow heighten awar global charact market polit concern health safeti way cook dine becom fodder media spectacl today sociologist food display consider divers theoret approach research method empir foci sociologist draw upon classic contemporari sociolog theorist studi food product distribut consumpt well food eat integr social institut system network topic sociologist contribut research inequ stratif cultur famili market polit power ident statu social movement migrat labor work health environ global sociolog work food late th earli st centuri character two overlap thread food system deriv part scholarship agricultur product appli extens well environment development rural sociolog food polit ident cultur reveal social anthropolog cultural-histor underton nest emerg interdisciplinari research field food studi gain greater institut foothold univers europ australia unit state canada may chang sociologist work across two thread examin issu food inequ trade labor power capit cultur technolog innov articl map social scienc research theoriz eat produc procur food benefit eat think food food fit contemporari social life,sociology
10.1093/obo/9780199756384-0259,conservat refer one constitu polit posit found contemporari democraci constru philosophi ideolog polit parti movement disposit mode discours perform style emot relationship polit sinc birth modern democraci aftermath french revolut becom commonplac describ rang polit option avail citizenri occupi spectrum left right rang altern extrem pole includ centrist posit middl straddl divid left associ promot challeng establish author exist hierarchi along call increas econom equal expand social polit right citizen includ heretofor margin contrast right defin defend inequ differenti entitl concentr matter involv right around preserv properti right shore public social order promot tradit valu convent social relat context liber becam mark polit ident associ left social conservat broadli constru repres right frame polit also includ possibl undermin extrem left right former main threat sinc russian revolut pose revolutionari commun right-w extrem manifest reactionari movement includ fascism illiber popul sinc liber conservat must understood relat term spatial tempor set polit opposit vari consider imposs justic vast literatur conservat bibliographi follow delimit thu manag examin work conservat first focus conservat unit state elsewher second chiefli concern conservat sinc end world war ii third concentr studi conservat sociologist work cognat disciplin author card-carri sociologist work reflect sociolog charact although except third point overview section present key read advoc conservat thu offer insid depict mean conservat fourth articl concentr sole extremist right-w movement rather survey relev literatur american conservat broadli constru point grow consensu radic right wing push mainstream conservat increasingli right,sociology
10.1093/obo/9780199756384-0075,rudimentari definit consumpt emphas purchas use good servic note point expenditur item instant usag constitut act consumpt understand consumpt reflect utilitarian econom approach consumpt seen start point sinc rang theoret empir innov within field consumpt studies—which exist within sociolog well disciplinari express within anthropolog histori geographi busi market studies—ha establish understand consumpt complex widespread process sociolog consumpt colin campbel daniel miller ed acknowledg consumpt review new studi london routledg add number stage basic definit consumpt campbel state consumpt involv purchas use good servic also select maintain possibl repair ultim dispos way within stage number complex subprocess consumpt studi scholar increasingli paid attent exampl select good sometim undertaken larg subconsci automat also base upon variou social norm cultur learn emot factor prejudic facet ident tast style likewis dispos good may mean liter throw away may mean resel donat pass other campbel definit use show consumpt process time fuse practic emot materi econom factor rather mere moment person pay someth counter mani way broader understand consumpt point rang innov within field occur last decad turn direct us broader chang pattern sociolog inquiri question labor industri product unit social legal econom institut technolog social class core stuff social inquiri much th centuri mainstream sociolog consumpt disciplin histori simpli relev analyt categori explain much sociolog histori consumpt understood theori capitalist product howev last decad research increasingli situat practic consumpt consumerist ethic central understand broader social cultur chang impact way sociologist conceptu divers area social chang cultur econom inequ urban spatial develop ident selfhood gender relat perform media advertis,sociology
10.1093/obo/9780199756384-0036,epistemolog branch philosophi concern studi knowledg knowledg tradit defin justifi true belief classic epistemolog set dualism mind materi realiti extern mind problem solv becam explain idea mind could known mirror object outsid mind rationalist tradit solut problem lay argu mind priori idea mean idea exist independ experi empiricist tradit solut problem lay argu mind posteriori idea mean idea stem experi precis sens data input altern posit could adher form ideal skeptic ideal realiti becom defin term idea skeptic held knowledg attain never know idea mirror object outsid mind later philosoph attent turn issu discuss whether idea mind could mirror object outsid mind languag debat ensu whether truth matter correspond statement fact philosoph concern scientif knowledg address issu method defin scienc mani could sociolog error sociolog knowledg meant dilig applic scientif method would explain product truth error could explain social factor distort process exampl social factor could religi polit commit sociolog epistemolog clearli defin topic instead broad rang issu may summar follow question sociolog seek scientif knowledg scienc defin qualit research give explanatori knowledg relat caus effect well quantit research sociolog reject attempt explain relat caus effect basi social realiti law-lik phenomena order understand share mean agent theoret abstract justifi sociologist adopt broad definit knowledg includ agent understand social polit world irrespect whether agent belief actual true domain knowledg includ knowledg produc natur scienc regard influenc sociocultur factor even complet rel prevail sociohistor environ valu judgment influenc product dissemin sociolog knowledg sociolog knowledg contribut reproduct inequ ignor women use research process ultim hierarch oppress canon classic text intellectu use product contemporari sociolog knowledg word issu concern epistemolog sociolog pertain statu rang sociolog knowledg,sociology
10.1093/obo/9780199756384-0131,mani historian contribut social histori mid-th centuri field social histori increasingli precis defin begin franc part annal school english-speak world inde sever decad field seem innov regularli term new social histori field two foci first social histori emphas larg number peopl past rather elit lead individu common categori includ social class gender race ethnic group age social historian see histori ordinari peopl contribut greatli understand past often argu ordinari peopl display independ initi commonli assum convent historian often tension emerg focu group ordinari peopl target mistreat claim activ agenc second close link origin focu ordinari peopl social historian analyz varieti aspect human social behavior reject tendenc convent historian concentr heavili formal polit diplomaci great idea alon aspect social histori expand steadili lead host subfield includ famili childhood leisur consumer health diseas crime list continu grow historian respond chang social pattern need tension develop interest wider rang topic earlier commit ordinari peopl new topic best explor least initi elit middle-class sourc social histori topic rang also fuel complaint lack overal coher though social historian frequent organ mani topic around major develop like industri mani historian identifi strongli social historian earli decad field emerg singular identif soften time mani historian earli st centuri social histori part larger commit usual geograph region social histori also drawn differ level attent variou world region field better develop exampl china west middl east final social histor work often alway develop interdisciplinari connect particularli histor sociolog,sociology
10.1177/0038038520904712,cultur creativ industri establish area academ research yet welcom innov associ develop new field studi also match confus conjectur term cultur creativ industri subject extens debat goe hand hand close relat concept creativ economi well reflect definit struggl aim conjoin demarc creativ cultur mani debat subject sociolog research research sociolog collect consid specif role sociolog sociolog studi cultur creativ industri e-speci issu collect articl rang earli empir theoret precursor formal establish cultur creativ industri field studi recent work consid coher use categori,sociology
10.1111/cars.12038,paper slightli revis version author outstand career award lectur present annual meet canadian sociolog associ victoria british columbia june paper distinguish betweencanadian sociologyand thesociolog canada former involv explanatori stanc one take understand canada latter address signific social dimens underli canadian social organ cultur behavior make case acanadian sociologythat focus uniqu featur canadian societi rather adopt compar perspect also argu continu need within thesociolog canadato address issu stapl develop howev argu new stapl analysi must direct chang past social process larg determin pattern stapl develop moreov new stapl analysi must includ issu never part earlier stapl analysi issu environment impact stapl deplet condit climat chang paper conclud analyz four factor provid domin social context analyz modern stapl develop rise neoliber govern implement global social consequ assumpt aborigin right entitl rise environment factor gener consid earlier stapl approach critic understand role stapl develop impact canada present time cet articl est une version quelqu peu révisé du cour pour le prix pour contribut exceptionnel de l auteur présenté à la réunion annuel de la société canadienn de sociologi à victoria colombie‐britanniqu le juin cet articl ce distingu entr la sociologi canadienn et la sociologi du canada le premier ce concern la posit explic que l prend pour comprendr le canada le dernier adress le important dimens social qui sous‐tend l organis social culturel et comportemental je soutiendrai une sociologi canadienn qui se concentr sur le aspect uniqu de la société canadienn au lieu adopt une perspect compar je soutiendrai aussi qu il exist un besoin continu au sein de la sociologi du canada pour adress le question de la théori de principal ressourc cepend je soutien que l analys de principal ressourc nouvel nécessit un changement de direct que cell du passé en ce que le processu sociaux détermin principal le systèm de développ de principal ressourc de plu l analys de principal ressourc nouveau doit inclur le problèm qui n étaient jamai parti de analys précédent comm le problèm impact environnementaux et de la diminut de principal ressourc dan le condit comm celui de changement climatiqu cet articl ce termin par scruter quatr facteur qui produis le context social domin dan le analys du développ de principal ressourc modern la croissanc du gouvern néolibér l implément de la globalis et se conséquenc social l assompt de droit autochton et l ascens environnementalism ce facteur n ont été généralement pa considéré dan le méthode analys de principal ressourc antérieur il sont cruciaux pour comprendr le rôle du développ de principal ressourc et leur impact contemporain sur le canada,sociology
10.1093/obo/9780199756384-0138,gender stratif refer social rank men typic inhabit higher status women often term gender inequ gender stratif use interchang varieti approach studi gender stratif research area focus differ men women life circumst broadli defin scholarli debat focu dimens inequ relev level inequ gener maintain e individu coupl famili group societ level research challeng explor gender race class inequ intersect perspect rather treat gender independ race class littl acknowledg heteronorm present gender stratif research perhap chang data regard sexual orient gender ident gender express becom wide avail section present key area gender stratif research gender stratif examin level individu outcom interact macro perspect compar index gender inequ across countri although welfar state research examin mani aspect within across societi provid import insight state polici shape pattern gender stratif gender inequ area educ econom resourc famili close link individu live distinct strand research emerg discuss separ although provid exampl research note gender health dispar outcom gender inequ within societi health research make connect research crime well migrat citizenship tradit focus men yet recent shift includ women explicitli gender broadli great potenti inform area research gender stratif,sociology
10.1093/obo/9780199756384-0054,social theori refer idea argument hypothes thought-experi explanatori specul human societies—or element structur societies—com form chang develop time disappear usual support research institut core compon disciplin sociolog social theori commonli encompass rang explanatori concept analyt tool heurist devic sociologist social scientist draw effort interpret statist qualit data particular empir social phenomena social theori rel narrowli delimit sens usual thought less synonym term sociolog theori mani common understand scope field also impli wider rang refer social theori name gener sourc idea social phenomena relev disciplin social scienc human anthropolog polit scienc econom histori cultur media studi gender studi social theori also thought incorpor norm concern bear debat desir end valu social life—about social life ideal ought —in way overlap close concern field moral polit legal philosophi social theori central concern name practic systemat theoret think relev particular substant problem question sociolog social-sci disciplin head bibliograph survey field found overlap themat oxford bibliographi entri sociolog detail survey substant area oxford bibliographi list promin theoret compon see especi compar histor sociolog chicago school sociolog world-system analysi marxist sociolog feminist theori max weber émile durkheim postmodern symbol interaction michel foucault emphasi survey follow fall primarili current school thought western social theori th centuri present day note howev survey omit commentari text current unavail english,sociology
10.1093/obo/9780199756384-0059,anarch develop distinct strain within radic revolutionari thought mid-th centuri polit theori often associ pierre-joseph proudhon b michael bakunin b peter kropotkin b appear parallel worldwid intern movement shape anarchist practic gave express critiqu capitalist exploit state tyranni idea rebelli influenti sociopolit econom cultur realm contemporari anarchist argu continu discontinu histor modern movement anteced european anarch strong consensu anarch reduc singl set principl conceptu arrang theoret posit might appli practic analysi critiqu canon approach histori anarchist idea typic resist ideolog boundari anarch remain contest anarchist approach sociolog issu distinguish divers difficult pin howev anarchist tradit opposit process associ state format interrog complex relationship process capit societi technolog cultur import frame discuss perenni theme notabl domin organ transform reflect rise modern european state possibl nonstat organ long encourag interest anthropolog support strongli norm account mutual cooper reciproc anticapitalist mainstream anarch support rich tradit think self-regul self-manag decentr feder anarchist principl reject author foster interest system educ law punish concept crime institution love heterosexu relationship gener cultur practic literatur subvers utopian anarchist utopian turn import strain urban design art ecolog anarchist eschew institut polit advocaci direct action focus attent issu struggl protest violenc well theoriz direct action prefigur chang notwithstand anarchist suspicion elit complic academ institut anarch influenc mainstream sociolog equal influenc critic strain within relationship marxism though often unhappi provid one rout sociolog max weber engag anarch provid anoth late-th- early-st-centuri histori anarchist begun develop approach sociolog reson tradit,sociology
10.1093/obo/9780199756384-0029,genocid understood major type collect violenc distinct place spectrum polit violenc arm conflict war usual seen part howev idea genocid date space four year introduct critiqu nazi occup polici second world war becam subject major intern convent concept quickli becom central polit cultur discours violenc develop academ studi phenomenon took decad develop final take around end cold war rapidli expand field interdisciplinari major contribut historian sociologist polit scientist anthropologist legal scholar other highli contest paramet includ definit phenomenon univers case appropri explanatori framework also consider politic signific disagr academ studi genocid relat develop intern polici prevent field growth came initi extens understand nazi genocid jew late th centuri known holocaust case histor ottoman extermin armenian contemporari cambodian rwandan genocid howev sinc expand consid phenomena quit differ holocaust scale form divers long-drawn-out pattern genocid european colon non-western world time transform polit violenc war post cold war world led new diverg applic genocid idea recent event recent case former yugoslavia rais question relationship popul remov sexual violenc genocid tension growth field accompani theoret paradigm polit differ bibliographi attempt captur featur fast-mov academ field provid reader way explor essenti literatur,sociology
10.1093/obo/9780199756384-0262,sociolog oddli imperfect even problemat relationship public space space gener take public space mean site least principl open commonli access cours locat enorm amount social interact occur outsid intimaci home profession context work stage goffman actor perform present self simmel metropoli mental life research earli chicago school countless contemporari ethnographi urban space particular central sociolog much social life take place street plaza public librari market subway car so-cal third space like cafe pub public hous public space countless social characterist sociolog implic yet rel littl sociolog research focus public space often releg best context—a crucial variabl perhap certainli often field site set studi rare object analysi sociologist follow spatial turn truth interdisciplinarian train e g herbert gan neil brenner other began sociologist wound rather outsid disciplin altogeth e g william h whyte still public space natur domain social research ought comfort home sociologist whether pioneer commun studi th centuri today graduat student conduct survey observ daili life street corner park librari essenti element studi,sociology
10.1093/obo/9780199756384-0067,concept wide use sociolog class root write marx engel well weber durkheim sorokin classic social theorist class long one key analyt concept sociologist deploy explain wide varieti outcom wide usag howev mean class alway defin consist way sociologist necessarili among import factor account particular social phenomena two featur conceptu class share first societi organ unequ vertic fashion peopl top possess power incom wealth privileg peopl bottom advantag disadvantag root least part econom relationship individu household exactli class defin categor howev remain contest second class theori start proposit type class relationship found societi matter social process micro level class locat individu household predict thing incom wealth social polit attitud marriag friendship social network vote behavior cultur consumpt life chanc macro level class power influenc polici polit outcom well social movement organ capac,sociology
10.1177/003803857901300102,theme paper content form locat social role utopia vari materi condit peopl live variat obscur definit utopia term function catalys social chang also produc illus contemporari western world lack utopia defin utopia refer mean author audienc express desir aspir possibl trace seri shift english utopia relat one anoth social context show absenc contemporari utopia simpli anoth transform kind spatially-loc wish-fantasi utopia move function social critic temporally-loc catalyst social chang chang depend percept society-in-tim increasingli malleabl open human control culmin nineteenth centuri belief progress utopia appear revert role wish-fantasi result preval fatal shift away evolutionari perspect chang paradox allow utopian tie less close realiti utopia catalyst social chang depend optim absent,sociology
