doi,abstract,label
10.18778/1733-8077.5.3.03,"This paper is a simple account of my teaching experience1, the aim of which is to answer the question: “How can we successfully teach interactionism, labeling theory, grounded theory and other sociological bases related to qualitative methods with the active participation of students?”. Through the examples of sociologists working in the Chicago Tradition, French sociologists working with Pierre Bourdieu, and other examples from American sociology, I show that sociological work is group activity. It is argued in this paper, that to make sociological thinking understandable to students teachers may do well to contextualize key theorists in their narrative/biographical context. The students learn, that sociologists are not magicians or genius individuals who produce attractive theories. Rather, they work in collaboration with other humans to generate knowledge. Moreoever, I demonstrate that sociologists’ contributions are often strongly related to and influenced by their broader life context.",sociology
10.1177/00113921241307959,"Values and morality are the key concepts sociologists have been using to emphasize the normative dimension of social behavior since the very dawn of our discipline. Yet, while one can find two modern traditions of research concentrated around the concepts of values and morality in sociology, the strict relations between them are rarely explicitly addressed. In this article, we aim to analyze the concepts of values and morality as used in sociological theory and research, specifying the core meanings and contexts in which sociologists employ either of them. Based on this, we propose four analytical optics – empirical vs theoretical emphasis, moral vs non-moral values, bottom-up vs top-down approach, realism vs relativism – that help clarify the crucial features of the two strands in comparison to each other while suggesting the ways by which they may further complement each other.",sociology
10.26425/2658-347x-2019-1-10-16,"The genesis of socio-humanitarian and sociological knowledge, namely: understanding and studying the phenomenon of human life, its biological, vital, informational and social aspects has been revealed. The regularity of the transformation of anthropocentrism under the influence of the development of science and technology, the emergence of the concept of post-humanism has been substantiated. The examples of man-made disasters, the use of weapons of mass destruction, as social facts, that had a significant impact on the development of mankind, have been adduced. The conditions for the emergence of object-oriented sociology and the sociology of things have been shown, some scientific approaches have been disclosed within the framework of this concept of Graham Harman, Brun Latour and his followers. Separately, the methodological approaches of the actor-network theory have been disclosed, the main one has been highlighted. Separately, the methodological foundations of cognition of the world of things have been described within the framework of object-oriented sociology, related to the rejection of opposing pairs of the concepts “society and nature”, “truth is non-truth”, “structure and process” and others. The connection of this theory with the sociology of translation has been shown. The characteristic of the problems of development of the scientific and methodological base of digital sociology in the context of changing the content of social relations “man – machine” on the example of the information and communication network Internet has been given. Among them, have been allocated the problems of delegation to digital technologies, more and more powers in solving complex socio-technical problems, the global centralization of digital resources management, the emergence of virtual actors of social interaction. The author reduces specific examples of the use of actor-network theory to interpret the processes and phenomena of interaction between users of Internet resources with individual components of the Internet. Separately, promising areas of research in this area, related to the phenomena of the Internet of things and neuronet, have been highlighted.",sociology
10.1093/obo/9780199756384-0082,"<p>Fascism dominated politics and society in the 1920s and 1930s and resulted in one of the world’s most destructive wars. The enormity of the suffering has led to an interest in fascism and its origins, with the hope that understanding what it is and why it occurred will prevent it from happening again. The sociological study of fascism is historical, interdisciplinary, and comparative. A key feature of the scholarship is the debate about fascism’s definition. Because it was the world’s first fascist regime, some claim that the characteristics of Italian fascism under Mussolini should form the basis for the definition, or that Italian fascism is the only instance of fascism. Others argue that the political ideologies and groups that marked the first half of the 20th century had a number of features in common and that, although fascism played out differently in national contexts, a generic definition is possible. Recent scholarship points to a consensus in favor of a generic definition. Fascism promised a solution to the divisions and decay wrought by liberal democracy and communism through mass mobilization, national cleansing, and national rebirth. Roger Griffin said fascism was “palingenetic populist ultranationalism” (Griffin 1993, p. 26, cited under Definitions). Whether fascism manifests as an intellectual current, social movement, political party, or regime also figures in its definition because fascism’s form affects what it can do. Some comparative research focuses on differences between fascism and other authoritarian, conservative, or right-wing groups, as well as relations between fascists and these groups. Since the rebirth that fascism promises usually entails controlling biological and cultural reproduction, women’s roles in fascist ideology and regimes have been the subject of recent studies. Scholars have also likened fascism to religion, for its reliance on myths, symbols, rituals, and commemoration in both ideology and practice, and have studied fascism as an example of totalitarianism, often in comparison to communist Russia. Debates about the definition of fascism are inextricably linked to theories of its emergence. Some scholars explain fascism’s origins by looking at intellectual, cultural, political, or economic factors. Others claim that the only way to understand why fascism occurred is to study its leaders and their intentions (e.g., Adolf Hitler), and its members, voters, and supporters. The definition of fascism and its organizational form also affect which countries are studied, whether for case or comparative analysis. Italy and Germany have received the most attention, but many other countries are the subject of inquiry too. Some scholars have examined dozens of countries in an effort to classify them as fascist or otherwise. The scope of fascist studies expands as new insights emerge, as more disciplines become involved, as new methods of inquiry are developed, and as new sources of data become available, such as archives in Russia, eastern Europe after the fall of the Soviet Union, and the Vatican. Finally, many scholars are preoccupied by the possibility of fascism’s return in today’s far right in countries all over the world. These are studies for which questions about definition and origins are also important, but perhaps more pressing are concerns about the activities of these groups and whether they pose a threat to democracy and, if so, how to contain them.</p>",sociology
10.1093/obo/9780199756384-0202,"<p>Sociolinguistics is a multilingual collection of research methodologies with distinct objects, dissimilar agendas, and differing points of origin. Broadly, sociolinguists investigate the relationship between social context and language structure or use on the assumption that aspects of structure and use require reference to social context for their description and explanation. In practice, the “socio-“of sociolinguistics can refer to three things, separately or in combination: an act or action of language use that requires, minimally, two people for its performance or one person acting as two; language use that is connected to the identity or identities, be they achieved or attributed, of a speaker or speakers; and/or language use that is involved in the expression of ideology. Using these three types of social facts, we may ask how researchers find the social in a sociolinguistic analysis of structure and use. We suggest here that sociolinguists use three fundamental approaches. Each involves a positioning of the social with respect to the linguistic or the linguistic with respect to the social. These approaches are: Constraint Approach: One may find the social as extra-linguistic constraints or conditions on use of competing forms. Indexicality Approach: One may find the social as indexed by structures/forms, codes (styles, dialects, languages), or acts. Discursive Construction Approach: One may find the social in the explicit and inferrable details of collaborative, sequential, discursive construction. Because the Indexical and Discursive Construction approaches overlap, we will present selected readings in two broad categories. In the first, we will focus on research in Variationist Sociolinguistics which most aptly illustrates the Constraint Approach. However, in Variationist work, the Indexical Approach also appears within research into the Social Meanings of variation. In turn, we will review key publications in socially informed discourse analysis which further illustrate both the Indexical and Discursive Construction Approaches.</p>",sociology
10.1093/oso/9780199489374.003.0002,"<p>This section provides a detailed account of Gupta’s life during and after his PhD, on urban migration in the metropolis of Mumbai and its impact in setting-off a right-wing movement, the Shiv Sena, at JNU. Gupta discusses his journey from being a PhD scholar of movement studies at JNU studying Shiv Sena to being a professor in Canada (West), heading the Business Ethics Division at KPMG, and writing journal articles for popular newspapers. In this section, Gupta reflects on how these experiences influenced his philosophy and choices, and how his philosophy affected his decisions. He also talks about his experience of doing business with Indians. Gupta closes this section with a discussion about the time when he interviewed Levi Strauss, and also talks about the contrast between the ideologies of Strauss and Pierre Bourdieu.</p>",sociology
10.1093/obo/9780199756384-0260,"<p>Historic preservation is an idea and a practice, an academic discipline and a field of political and cultural action. For social scientists, a critical approach to historic preservation means to interrogate the underlying assumptions about history, community, and culture that drive preservation contests as well as the sociospatial outcomes: how places are made, branded, and changed as a result of historic preservation. A number of key questions can be raised about any given preservation effort: What kinds of claims are being made when mnemonic activists declare a building or a neighborhood to be “historic”? Whose vision of history is being wielded when monuments and other spaces of consecration are laid down in the urban fabric? What are the cultural frames that are mobilized to socially construct such landscapes as “historic” versus those are simply “historical”? What are the debates that ensnare all kinds of social actors—urban planners and historians, community activists and politicians—in decisions about which historical landscapes to conserve, and which to leave as unprotected commodities? Lastly, what are the spatial scales where preservation and memorialization are enacted, contested, and materialized? This entry considers historic preservation from these many angles, presenting readers with a critical overview of the topic and raising questions and presenting important readings for further consideration.</p>",sociology
10.1332/policypress/9781447339526.003.0001,"<p>In this introductory chapter I consider the diverse meanings of the idea of debt in the contemporary world. Starting with the current problem of apparently ever-expanding debt, I explain the origins of the globalisation of the condition of indebtedness through a discussion of processes of financialisation, where money is entirely virtual and weightless. In order to situate the idea of financialisation in a sociological context, I show how the financial crisis of 2007-2008 gave weight to the weightless fictitious capital of the fully financialised world in the form of the dead weight of debt that crushes the indebted and creates a new power relation, which Maurizio Lazzarato writes of in terms of the creditor / debtor relation. While economics tends to conceive of debt in terms of number and objective mathematical calculation, the idea of the weight of debt focus upon the subjective experience of indebtedness founded upon a particular subordinate subject position, the debtor, which it then becomes possible to understand sociologically and critically oppose on the basis of different value systems.</p>",sociology
10.1177/1749975508091035,"The French sociologist Nathalie Heinich has carried out innovative sociological analyses of the field of art since the 1980s. While she is a major figure in French sociology, most of her books are as yet not translated into English.The article seeks to communicate the main contours of Heinich's ideas to an Anglophone audience, by outlining the nature of her most important works concerned with modern and contemporary art, particularly concentrating on her most recent publications. Heinich's advocacy of a descriptive, interpretative sociology of art — as opposed to a `critical' sociology in the manner of Bourdieu — is depicted and considered. The article also traces out her growing orientation towards the development of a`sociology of values'.",sociology
10.1093/obo/9780199756384-0072,"<p>Food studies as a distinct field within sociology has seen extensive interest and growth. Previously, studies of food production and consumption typically fell under the purview of research on health, agrarian studies, development sociology, agricultural economy, or social anthropology. Rural and natural resource sociologists especially have long emphasized the management and impacts of food production systems in their work. In classical tomes food was typically mentioned as an example of social classification or of social problems rather than a distinct object of study. Since the 1980s sociologists’ attention to how food strengthens social ties; marks social and cultural differences; and is integrated into social organizational forms, ranging from households to empires, has grown. Early-21st-century interest in food by both researchers and the larger public follows heightened awareness of the global character of markets and politics, concerns with health and safety, and the ways cooking and dining out have become fodder for media spectacle. Today sociologists of food display considerable diversity in their theoretical approaches, research methods, and empirical foci. Sociologists draw upon both classic and contemporary sociological theorists to study food’s production, distribution, and consumption as well as how food and eating are integrated into social institutions, systems, and networks. Topically, sociologists contribute to research on inequality and stratification, culture, family, markets, politics and power, identity, status, social movements, migration, labor and work, health, the environment, and globalization. Sociological work on food in the late 20th and early 21st centuries is characterized by two overlapping threads: food systems (derived in part from scholarship on agricultural production and applied extension as well as environmental, developmental, and rural sociology) and food politics, identity, and culture (which reveals social anthropological and cultural-historical undertones). Both are nested in the emerging interdisciplinary research field of food studies, which has gained greater institutional footholds at universities in Europe and Australia than in the United States and Canada (but this may be changing). Sociologists working across the two threads examine issues of food and inequality, trade, labor, power, capital, culture, and technological innovation. This article maps out social science research and theorizing on what we eat, how we produce and procure food, who benefits, with whom we eat, what we think about food, and how food fits with contemporary social life.</p>",sociology
10.1093/obo/9780199756384-0259,"<p>Conservatism refers to one of the constituent political positions found in all contemporary democracies. It can be construed as a philosophy, an ideology, a political party, a movement, a disposition, a mode of discourse, performance style, and an emotional relationship to the political. Since the birth of modern democracies in the aftermath of the French Revolution, it has become commonplace to describe the range of political options available to the citizenry as occupying a spectrum from left to right, with a range of alternatives between the extreme poles, including a centrist position in the middle that straddles the divide. The left was associated with promoting challenges to established authorities and existing hierarchies, along with calls for increased economic equality and expanded social and political rights to all citizens, including the heretofore marginalized. This contrasts with the right, which was defined as defending inequalities and differential entitlements, concentrating matters involving rights around preserving property rights, shoring up public and social order, and promoting traditional values and conventional social relations. In this context, liberalism became a mark of political identity associated with the left, as did socialism, while conservatism, broadly construed, represented the right. This framing of politics also includes the possibility of underminings by extremism on both the left and right. For the former, the main threat since the Russian Revolution has been posed by revolutionary communism, while right-wing extremism has manifested itself in reactionary movements, including fascism and illiberal populism. Since liberalism and conservatism must be understood in relational terms, the spatial and temporal settings for the politics of opposition will vary considerably. It is impossible to do justice to the vast literature on conservatism in a bibliography such as this. What follows is a more delimited, and thus manageable examination of work on conservatism. First, it focuses on conservatism in the United States, and not elsewhere. Second, it is chiefly concerned with conservatism since the end of World War II. Third, it concentrates on the study of conservatism by sociologists and those working in cognate disciplines; while not all the authors are card-carrying sociologists, their works reflect a sociological character, although the exception to this third point is the overview section, which presents key readings by advocates of conservatism, and thus offers insider depictions of the meaning of conservatism. Fourth, this article does not concentrate solely on extremist right-wing movements; rather, in surveying the relevant literature on American conservatism broadly construed, it points to a growing consensus that the radical right wing has pushed mainstream conservatism increasingly further to the right.</p>",sociology
10.1093/obo/9780199756384-0075,"<p>A rudimentary definition of consumption emphasizes the purchase and use of goods or services, noting that the point of expenditure on such items and the instant of their usage constitute the act of consumption. This understanding of consumption reflects a utilitarian, economic approach to consumption that should be seen as a starting point, since the range of theoretical and empirical innovations within the field of consumption studies—which exists within sociology, as well as having disciplinary expressions within anthropology, history, geography, business, and marketing studies—has established an understanding of consumption as a complex, widespread process. “The Sociology of Consumption” by Colin Campbell in Daniel Miller, ed., Acknowledging Consumption: A Review of New Studies (London: Routledge, 1995) adds a number of other stages to this basic definition of consumption. Campbell states that consumption involves not just purchasing or using a good or service but also selecting it, maintaining it, possibly repairing it, and ultimately, disposing of it in some way. Within each of these stages there are a number of complex subprocesses that consumption studies scholars have increasingly paid attention to. For example, the selection of goods is sometimes undertaken largely subconsciously or automatically but also based upon various social norms, cultural learning, emotional factors, prejudices, facets of identity, taste, or style. Likewise, disposing of a good may mean literally throwing it away, or it may mean reselling it, donating it, or passing it on to others. Campbell’s definition usefully shows how consumption is a process over time that fuses practical, emotional, material, and economic factors, rather than merely the moment when a person pays for something over the counter. In many ways, this broader understanding of consumption points to a range of innovations within the field that have occurred in the last few decades, which in turn direct us to broader changes in patterns of sociological inquiry. Questions of labor, industry, production units, social, legal, and economic institutions, technology, and social class were the core stuff of social inquiry through much of the 20th century. In mainstream sociology, consumption was for most of the discipline’s history simply not a relevant analytic category, which explains why for much of sociology’s history consumption was understood through theories of capitalist production. However, in the last few decades researchers have increasingly situated practices of consumption and a consumerist ethic as central for understanding broader social and cultural change, impacting on the way sociologists have conceptualized such diverse areas of social change as cultural and economic inequality, urban and spatial development, identity and selfhood, gender relations and performativity, media, and advertising.</p>",sociology
